business_id,name,period_type,current_period,previous_period,rising_star_labels,current_review_count,current_avg_stars,current_rating_improvement,prior_review_count,prior_avg_stars,prior_rating_improvement,last_update_date
SLmGshQmUoMPMlwbMuLWLQ,Avola Kitchen + Bar,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,4.454545454545454,1.2045454545454541,36,3.25,null,2025-02-24
SLreQZjicOqB_7MCfJ8MdQ,Biscuits Country Cafe,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,3.4545454545454546,1.168831168831169,7,2.2857142857142856,null,2025-02-24
SO2e2f2JkcxicjdW5pZ5eg,The Press Box,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.5,1.25,16,3.25,null,2025-02-24
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4.363636363636363,1.3636363636363633,13,3,null,2025-02-24
So7zmdKyV9tngGnUBap9Rg,Smokin Aces Steakhouse,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",18,4.444444444444445,1.0326797385620918,17,3.411764705882353,null,2025-02-24
Ssur8TPCIZWnZeCDQ9avQQ,Landry's Seafood House,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",18,3.0555555555555554,1.0555555555555554,4,2,null,2025-02-24
SvymuQGYaUSqXmvh5HiPLg,Logan Inn,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",24,3.125,2.125,1,1,null,2025-02-24
TCBr4-oSF8AOYmvl-_b-Jw,ShopRite of Roxborough,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,3.1818181818181817,1.0151515151515151,6,2.1666666666666665,null,2025-02-24
TDLkD6gOkn1jJ93go1ZySQ,Sheraton Philadelphia Downtown,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,2.857142857142857,1.142857142857143,7,1.7142857142857142,null,2025-02-24
TPfhxYwdxj4XExyW2vl6fA,Apsara Cutting Edge,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",16,4.875,1.0416666666666665,6,3.8333333333333335,null,2025-02-24
TPfhxYwdxj4XExyW2vl6fA,Apsara Cutting Edge,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.4,1.2750000000000004,8,3.125,null,2025-02-24
T_A4EzXvacAn1GmpeDen0Q,Capital City Trolleys,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,3.1666666666666665,2.1666666666666665,1,1,null,2025-02-24
TjBvLFDUj2Hz6bkELIJbng,Bar Fly Safety Harbor,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,4.363636363636363,1.8636363636363633,4,2.5,null,2025-02-24
TnKMBcWo2LWitOhv4_7UNw,Cafe Ole,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,2.9,1.5666666666666667,3,1.3333333333333333,null,2025-02-24
TngJweH5zYs3CDozFxq3zA,Faulkner Buick GMC West Chester,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,3.5,1,8,2.5,null,2025-02-24
TuYx8LUw7shzFGXQuUmbNA,Short Hills Restaurant & Deli,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",24,3,1.1111111111111112,9,1.8888888888888888,null,2025-02-24
Twy-1_FM5ROYMi_frf-ecQ,Thunderbird II Pizza,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,3.8181818181818183,1.0181818181818185,10,2.8,null,2025-02-24
U_CPE89D6CtBbcPjGn1mSA,Napoli Villa Italian Restaurant,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",16,4.75,1.75,8,3,null,2025-02-24
U_xXDEstWkdhmQR8IWHVCw,Asian Buffet,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",13,3.5384615384615383,1.2884615384615383,4,2.25,null,2025-02-24
Uk0pZfTm4t4IXUieZkhX_g,Number9 Salon,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",20,4.6,1.2428571428571424,14,3.357142857142857,null,2025-02-24
Uo7DwnBqlkRVZedFHlTRCg,Imo's Pizza,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",13,2.3846153846153846,1.2027972027972027,11,1.1818181818181819,null,2025-02-24
Ut7Mz_yPW4hZwunVm8FSYg,Vape N Joe,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4.090909090909091,1.0909090909090908,6,3,null,2025-02-24
V8dZigOlI5fjpRxgOWwY3g,Santa Barbara Backroads Wine Tours,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.9,1.7571428571428576,7,3.142857142857143,null,2025-02-24
VWOcF0yDILQfBuqjtPgNag,Icon,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4,3,3,1,null,2025-02-24
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",23,4.434782608695652,1.6347826086956525,15,2.8,null,2025-02-24
Vj0jzyB8V_aZ0X7FXIZzuA,The Buckingham,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",15,4.666666666666667,1.3333333333333335,6,3.3333333333333335,null,2025-02-24
Vl_IM5mvKjHMohVAshA3qw,Punk Rock Flea Market,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",11,4.363636363636363,1.3636363636363633,8,3,null,2025-02-24
VncK710nB6qNx08zFJtwkw,The Gun Range,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4,1,11,3,null,2025-02-24
WC_0wcISjdbmWpgfuYspsw,Steamboat Hot Springs Healing Center & Spa,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",13,4.615384615384615,1.240384615384615,8,3.375,null,2025-02-24
WDLwnD4FUOkKylMkj_FCXA,Korean Grill House,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",15,4,1.5714285714285716,7,2.4285714285714284,null,2025-02-24
WIeAfvm5pcjtcWo7DdQeWA,The Naked Peach Waxing Boutique,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",31,4.387096774193548,1.387096774193548,55,3,null,2025-02-24
WMS4J04WtBIvXczwP15kdA,Broad Street Pizzeria,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4.545454545454546,3.545454545454546,1,1,null,2025-02-24
WXVRp0EE2xbvRaAi7j9KWQ,Aces Tattoo,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",10,4.6,1.1999999999999997,5,3.4,null,2025-02-24
WYYBHpqHf-XIz1fX5_CEqA,Golden Rice Bowl,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",13,3.8461538461538463,1.0683760683760686,9,2.7777777777777777,null,2025-02-24
WbTiuVb5Vlid6AQAW_uRmA,Los Betos,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,3.9,1.4714285714285715,7,2.4285714285714284,null,2025-02-24
WecgAHgzAPLOmM-6-Iga2A,Cafe Roma,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",16,3.6875,1.3125,8,2.375,null,2025-02-24
X2Jz9X-TN126GEiQ2KVymQ,"FrontDoor, LLC",YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",16,2.6875,1.6875,4,1,null,2025-02-24
X8lkTEx6xVfdEcw4DTdJbg,Pour House at Grand Central,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",11,4.363636363636363,1.3636363636363633,2,3,null,2025-02-24
XACLQJjzy_7IyWRFbBcR4w,Bawarchi,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,3.5384615384615383,1.2051282051282048,9,2.3333333333333335,null,2025-02-24
XEuryfYZwcivUtijaZ5laQ,Acme Oyster House - Harrahs,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",16,3.5625,1.4196428571428572,7,2.142857142857143,null,2025-02-24
XGxsV7f16mW051jsEafAQQ,Fountain Restaurant,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",13,4.923076923076923,1.1862348178137654,19,3.736842105263158,null,2025-02-24
XIM7DpbNlwNfbmczd8XJbQ,El Potosino,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",14,3.642857142857143,1.4610389610389611,22,2.1818181818181817,null,2025-02-24
XUnOrn2ZPom7cJCfG9syXw,The Nook Cafe,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.2,1.4500000000000002,4,2.75,null,2025-02-24
XbyPavh4IWWmFivupJMaQw,Bluff City Grill,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,3.9,1.025,16,2.875,null,2025-02-24
XdipvXDdsYt_MDtTaMtXPA,Hikaru Restaurant,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,3.5833333333333335,1.2196969696969697,11,2.3636363636363638,null,2025-02-24
XxNKhSMfYwtNd6Z18Lwo4w,Ferris Home Improvements,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.7272727272727275,2.4772727272727275,4,2.25,null,2025-02-24
Y2av7ZxMQg0G5pVG7BFdIw,"Service Plus Heating, Cooling & Plumbing",YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",18,4.444444444444445,1.0444444444444447,10,3.4,null,2025-02-24
Y2rYM2crYfTC25y6iquPgw,Landmark Americana,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",16,4.125,1.275,20,2.85,null,2025-02-24
Y4Ur3avr_tGMyQaDHMUdhw,Dao's Tai Pan's Restaurant,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",21,4.523809523809524,1.0052910052910051,27,3.5185185185185186,null,2025-02-24
Y4krSkdWSlJR6XW0SX00og,Jiffy Lube,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",14,3.142857142857143,1.6428571428571428,4,1.5,null,2025-02-24
YCdP9v_niXW9PAKzRp5K6Q,Discount Tire,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,5,1,8,4,null,2025-02-24
YHpoMRXJatNmnTklfGwUVA,Reedman Toll Chrysler Dodge Jeep RAM of Springfield,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,3,1.8181818181818181,11,1.1818181818181819,null,2025-02-24
Y_iZxWqtxKPuX5Cs24_CQQ,Ye Olde Original Dungeon,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",18,4.055555555555555,1.0555555555555554,17,3,null,2025-02-24
YbZookrZl4TYe3COc87iQQ,Brits British Pub and Eatery,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,4.5,1.1363636363636362,11,3.3636363636363638,null,2025-02-24
YddMzqdEpjy5NWbQMXhV-g,Aquatic Critter,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.8,1.5142857142857142,7,3.2857142857142856,null,2025-02-24
Ylc02u7HhDj0mnxeGt0y5Q,Sushi Kingdom,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",88,4.25,1.1833333333333331,45,3.066666666666667,null,2025-02-24
YsSuPUOfXROlB76QwZlfpQ,Adventure Science Center,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",25,4.2,1.0823529411764707,17,3.1176470588235294,null,2025-02-24
YwBfQGSCAHQUaPsCNKHjmw,Audi Cherry Hill,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,4.333333333333333,2.333333333333333,10,2,null,2025-02-24
YyzkEQCnzj9FaRE-g6vNmg,Gold Cab Taxi,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,4.636363636363637,1.0113636363636367,8,3.625,null,2025-02-24
Z5rqRyZ4-iEBRVXCRbysfA,Rogue's Gallery,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",17,4.176470588235294,1.1764705882352944,8,3,null,2025-02-24
Z5wX-ipMDUBdUOEYXKe5ag,Planet Fitness,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.181818181818182,1,11,3.1818181818181817,null,2025-02-24
Z7VLAOmZIXWfM368YUTl_w,El Rodeo,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,4.2,1,5,3.2,null,2025-02-24
ZE4c80CxlXz84elVto2YFA,The Green Parrot,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",17,3,1.0588235294117647,17,1.9411764705882353,null,2025-02-24
ZHMwj4mU6oE-o6WK4leiSQ,Buca di Beppo Italian Restaurant,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",36,3.7777777777777777,1.0063492063492063,35,2.7714285714285714,null,2025-02-24
ZNWox30LIv7hV5k5YP8tCQ,Bar-Ly Chinatown,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",51,4.666666666666667,1.7222222222222223,18,2.9444444444444446,null,2025-02-24
ZURsetoygYdSgmDwHnyiAg,Pei Wei,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.8333333333333335,1.166666666666667,15,2.6666666666666665,null,2025-02-24
ZVMbQz8jH4ea9vDhm7DyZg,Stella Pizzeria & Restaurant,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.636363636363637,1.493506493506494,7,3.142857142857143,null,2025-02-24
Zd1DnveV89CRzJFY3k3bWA,Crown Honda,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",18,4,1.0833333333333335,24,2.9166666666666665,null,2025-02-24
ZlXlmw0ThTUmO8g0ckhwRQ,Paschall Plumbing Heating Cooling,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",10,5,1.7142857142857144,7,3.2857142857142856,null,2025-02-24
ZslqrrUvqh7gzSPSShgmDA,Cascata Caffe Ristorante Italiano,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,3.909090909090909,1.1590909090909092,8,2.75,null,2025-02-24
_357-ycTGX1t0Pla4ShVAA,Thai Terrace Cuisine,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",15,4.533333333333333,1,15,3.533333333333333,null,2025-02-24
_5pmGD1gT-KfikJMqkeucg,Fairfield Inn & Suites by Marriott Mt. Laurel,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,3.6,2.2,5,1.4,null,2025-02-24
_ElX5QsAd-CXxlW0vt8Ftw,Amber Indian Restaurant,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.5,1.1428571428571428,14,3.357142857142857,null,2025-02-24
_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,4.571428571428571,0.9999999999999996,7,3.5714285714285716,null,2025-02-24
_SSBnkMkITttsauNFke7YA,Sea Screamer,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,5,1,7,4,null,2025-02-24
_VLFIcfJZiRP4T4K1pOcog,Fat Daddy's Deli,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.461538461538462,1.4615384615384617,2,3,null,2025-02-24
_Wfw4yGny3BxKN-OIXWq-g,Moxie Pest Services,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,3.7,1.2454545454545456,11,2.4545454545454546,null,2025-02-24
_ZRynwYKBpUCMVHqR2vj4A,The Kupcake Factory,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",18,3.8333333333333335,1.3333333333333335,4,2.5,null,2025-02-24
__Ld2XsuPMHjo5uzLF0sXQ,Hand & Stone Massage and Facial Spa,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",21,4.476190476190476,1.3333333333333335,21,3.142857142857143,null,2025-02-24
__W6-4Xm_CHd0rmg18mhrQ,Liberto Cleaners,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,4.5,1,4,3.5,null,2025-02-24
_cndcbuaqSRW5f-MeZasNw,Toyama Japanese Steak House,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.5714285714285716,1.2142857142857144,14,2.357142857142857,null,2025-02-24
_gvXfjD2M1h9CoDZAU29xw,Paradise Lakes Resort,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,2.090909090909091,1.0909090909090908,2,1,null,2025-02-24
_nvLQbSUXdBsMu2OFK5HdA,The Loop- Coastal Ridge,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",16,3.375,1.625,4,1.75,null,2025-02-24
_oRpJmQchbbEGEn3Xo8OPg,Sugar Factory,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",115,3.7217391304347824,1.055072463768116,3,2.6666666666666665,null,2025-02-24
a5MWj69MfuK8GIBJVACpew,Retro Fitness,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,2.6666666666666665,1.6666666666666665,1,1,null,2025-02-24
a8_zOZgxg3lNsEyanuwluw,Burger Monger,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,4.357142857142857,1.6071428571428568,12,2.75,null,2025-02-24
aIflpZXlmofFGelTlqgGEQ,Inchin's Bamboo Garden,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",48,4.416666666666667,1.1785714285714288,21,3.238095238095238,null,2025-02-24
aKJOFpR1Gd4DYP4Sa6-Shg,Frankie Toccos Pizzeria,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",10,4.7,1.0750000000000002,8,3.625,null,2025-02-24
aOtc3wARkNNY0GqiZniQPw,Elite Detailing,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.6923076923076925,1.025641025641026,3,3.6666666666666665,null,2025-02-24
aWYn5TveRUk2LuOExDnt1A,Martine's RiverHouse Restaurant,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",24,3.7916666666666665,1.1666666666666665,16,2.625,null,2025-02-24
alrkRcqloGsnBxYkbQw0tg,Tabernacle Inn,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",12,3.9166666666666665,1.202380952380952,7,2.7142857142857144,null,2025-02-24
aqqZT3wqqhIkuvVxNrnbLg,On The Border Mexican Grill & Cantina,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",15,4.2,1.0750000000000002,8,3.125,null,2025-02-24
b1d9EkZNJ7cdJtpd6XDwVQ,Hollylocks,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",16,4.0625,2.0625,4,2,null,2025-02-24
b5hxsRw76UUXcotxlCipuQ,Los Arroyos Mexican Restaurant & Take Out,YoY,2009-01-01,2008-01-01,"[""Rising Star 2008-2009""]",15,4.333333333333333,1.333333333333333,1,3,null,2025-02-24
bJz0pdeL1ubxzLZNzECOqw,Cross Grain Brewhouse,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",49,4.448979591836735,1.343716433941998,19,3.1052631578947367,null,2025-02-24
bRuG5UloYAqR1ojQ0VKArg,Chinese Village,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,3.272727272727273,1.6060606060606062,6,1.6666666666666667,null,2025-02-24
bT3pKLDsjk7JKfbVaHf9Lw,Mozzarella Pizzeria,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",13,4.384615384615385,1.4434389140271495,17,2.9411764705882355,null,2025-02-24
bWeWDz7lAn9BWTyicBRmpA,Royce,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",12,5,1,5,4,null,2025-02-24
b_hYXq3bk0rr5oqiy5ZRxA,Our Town Alley,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",14,3.357142857142857,1.6071428571428572,4,1.75,null,2025-02-24
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.7142857142857144,1.361344537815126,17,2.3529411764705883,null,2025-02-24
bdth7r1brx9yRU7sYwF9jQ,Nippon Tei,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",30,4.333333333333333,1.2222222222222219,9,3.111111111111111,null,2025-02-24
bkveDqqqt2Q9oXdXg6Jw2A,Royal Sweets,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,3.8181818181818183,1.0681818181818183,4,2.75,null,2025-02-24
c5m3fkLzQZjGoHSERlXW6A,Delilah's,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,2.4,1.15,8,1.25,null,2025-02-24
c6zgxvHn5j816s9DDAFYjA,220 East,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,4.083333333333333,1.333333333333333,4,2.75,null,2025-02-24
c9VE8grDzE0tAFc6mIru_Q,Firestone Complete Auto Care,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,2.2,1.2000000000000002,6,1,null,2025-02-24
cHKPqkGrAB3l1KP9eIgcVg,Dos Margaritas,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,4.416666666666667,1.016666666666667,5,3.4,null,2025-02-24
cN8F-BmoHoS9eCqIHMtlHA,Companion Ladue Cafe,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",11,4.636363636363637,1.064935064935065,7,3.5714285714285716,null,2025-02-24
c_cfKwpJz5GuPaNgBbFaIA,Fuddruckers,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,3.076923076923077,2.076923076923077,1,1,null,2025-02-24
cgBFrZC0mFVrS1q_uAJgzQ,Los Mexicanos Mexican Restaurant,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",24,3.1666666666666665,1.6666666666666665,6,1.5,null,2025-02-24
cwERkpnPopn589ugym6ucg,Auld Dubliner,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",15,3.6,1.1555555555555554,9,2.4444444444444446,null,2025-02-24
d-2fDzziIxhbDn3tzH9GTg,A1 Garage Door Service,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.5,1.1153846153846154,13,3.3846153846153846,null,2025-02-24
d1QKAM7kSGLPQcDAxrFgDA,Cracker Barrel Old Country Store,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,3.6666666666666665,1.4358974358974357,13,2.230769230769231,null,2025-02-24
d5fAUl4lKaNxGfiXj4Kygg,Little Italy Pizza,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",19,4.421052631578948,1.621052631578948,20,2.8,null,2025-02-24
dI4hRSdt90bZyh2L9Kz71Q,Kissin' Cuzzins,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",17,4.588235294117647,1.126696832579185,13,3.4615384615384617,null,2025-02-24
dh5f-63H_B1frtfjnuzooA,El Saguarito,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",15,4.666666666666667,1.431372549019608,17,3.235294117647059,null,2025-02-24
dyxGkKpi3EyoaeXbr66j8A,Dental Arts of Santa Barbara,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,2.7,1.7000000000000002,1,1,null,2025-02-24
e-qoguKV0P062rqswSTPkw,Premier Home Inspection,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.5,1.5,2,3,null,2025-02-24
e0zMpQIDoUHDb0Sai4dnAg,Wild Beaver Saloon,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",22,4.454545454545454,2.754545454545454,10,1.7,null,2025-02-24
eUoV6GeeP3GPm9Q3LK3apg,Kingfisher Bar & Grill,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",18,3.888888888888889,1.3888888888888888,6,2.5,null,2025-02-24
eWRQJDYtXBSr_2dzs_t4Jw,Castrol Premium Lube Express,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,4.666666666666667,1.916666666666667,4,2.75,null,2025-02-24
eb4QwETR0zK4De-ar8XO6Q,Nana's Kitchen,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",15,3.6,2.6,1,1,null,2025-02-24
edyGVHt_dAR5Dhe6DpuMcQ,17th Street Bar & Grill,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",12,3.9166666666666665,1.6666666666666665,4,2.25,null,2025-02-24
efeMCeXR0iWdCtB0Z2tkhQ,The Irish Mile,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",15,3.1333333333333333,1.1333333333333333,10,2,null,2025-02-24
ehTKJRxy6csk5iiK_-pU1w,Ginza Japanese Restaurant,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",10,3.9,1.5666666666666664,6,2.3333333333333335,null,2025-02-24
eiuYtZB62adMDVRkDyLQPw,Mangos Restaurant & Tiki Bar,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",20,3.9,1.1857142857142855,7,2.7142857142857144,null,2025-02-24
eiw-WVZskBywwHn40urBKA,La Villa Pizza & Family Restaurant,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.818181818181818,1.3181818181818183,12,3.5,null,2025-02-24
em1ozsVVj63E4SG8AGvrog,Habaneros Taco Grill,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",15,3.8,1.0040816326530608,49,2.795918367346939,null,2025-02-24
f9yBZy6IRQwX1yyy_9X6xA,IHOP,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,2.4545454545454546,1.3116883116883118,7,1.1428571428571428,null,2025-02-24
fKsll9lTZufo2lf0VKC16Q,Taylor's Pub at Nora,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",17,4.411764705882353,2.4117647058823533,1,2,null,2025-02-24
fLfU-Gw7eWx-7kHQh2tH9A,The Barbecue Company,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",16,4.1875,1.0625,8,3.125,null,2025-02-24
fPVw_wHn85lccdTyMrcsZQ,Gaspar's Patio Bar & Grille,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",12,3.8333333333333335,1,6,2.8333333333333335,null,2025-02-24
f_RSvdde7iSuvdLuQz3VgQ,Grill 131,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,4.25,1.5833333333333335,12,2.6666666666666665,null,2025-02-24
fg7aJ8L2xXMklTwj4ArnVg,Pearl's Place,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",20,2.95,1.5289473684210528,19,1.4210526315789473,null,2025-02-24
fnAskN29ZOIefCOB_J2sjQ,South Tampa Nail,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.4,3.4000000000000004,1,1,null,2025-02-24
g1phwUfq_-S8ZYTRqoG6iw,Il Fiore Restaurant,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",22,4.409090909090909,1.1722488038277512,38,3.236842105263158,null,2025-02-24
g5E1V500RBftRv_XmkBkcg,The Corner Bar,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.9,1.1500000000000004,8,3.75,null,2025-02-24
gAZ9MstiZ_GkBJALwL4-SQ,Magic Nails,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,3.5,1.1666666666666665,6,2.3333333333333335,null,2025-02-24
