business_id,user_id,tip_date,text,compliment_count
t8DnPLXaf7AS6qzeOzt5AA,iE9nUGzmetNKZMYrkD_Hug,2015-09-09,My friend wanted lemon chicken? It's not on the menu but they are doing it for her:) awesome!,0
MO6bwEAgTBqxHkWNmW60tw,zYFGMy1_thjMnvQLX6JNBw,2013-09-19,"Sale $5 nail trim, $18 bath only. Grooming extra. Complete grooming with bath, nail trim, ears cleaned, A.glands expressed if needed, for 50 lb dog runs $54. Prices vary on dog sizes of course.",0
fXcOWl4grX3G3SFkxdIAjQ,vU9_lZqJQIR8btUYw7fqxA,2017-04-03,Dogs from an adoption center available,0
uw81ROh3A3sw2kZ346u18g,1ypK74Sr0QmsJ8IZG8v0cQ,2010-12-22,DSP Holiday Dinner. The food is pretty good and the view is amazing.,0
emmQsF1GSp9IjA5Z5a6ANA,rJU9Q3lvoTxu4Woojd6gjw,2012-07-01,Abe Lincoln!,0
BjeHLwKOlHyV6DJgmZxAjA,mBIau36TB9t8teBbJUmaOA,2012-03-24,Open 24 hours Friday & Saturday,0
XFchuplA5RvxA4Da2PkZbQ,kxONbQfAjbODEiAK1XSe8w,2012-11-09,"The food was tasty, but the temperature was tepid instead of hot with several items on the steam table.",0
djeYYE2MIT36obh5mcZn8A,ay3TUh6xtNE8cl71m4_58g,2017-06-13,Be sure to join the loyalty program! After 150 points you get a free bowl!,1
W8YDBLJkvjVf0VUgXwE8VQ,Pi-uVF9VrdNUPq7omruVhQ,2017-03-30,Low key and small breakfast spot just simply serving great food.,0
bpx0pcXxPjX2Mk7dDPLIxw,cpZTAT_S4FUtWU8gK6Fzxg,2011-08-30,Order early on the weekends since this place tends to get swamped. It's worth it though....,0
wu2nJ5lW0tCU3VYa80i8Uw,lajJmUngWrR_4git9MbfQg,2014-06-28,The fries are great,0
9zOvOmU2O6WDmhbwrc-QmQ,xGK5YbqZhjSqIqHsONRWNA,2015-04-03,Grilled or battered: you can't go wrong!,0
ELgR35KIlpuTMeWi6tFP7g,EdHLoZf007yayX0FKqtA3w,2011-02-09,HH!,0
zs2CNCRQHCOhxCdqHlLgHA,B6uZlAMkd9EbPiX3k4fxsA,2016-03-19,Formerly known as Luxe Nail Spa,0
jStt26nV-CBWRGxjqCzxUw,50lBjqPyg0qRDzWeDlc-aQ,2016-05-02,$6 Mondays - 13 bagels for $6! Un-Monday your Mondays!,0
IcG1KU2mZHLn7OFmUTwNXw,ycbGnA7YI5msz_ry_0yCjg,2016-06-09,Try the crispy trout sliders,0
Ath6H_ABFwFf_t3E1sXeJg,nF-hvlQ2lTkOBDoA9QhcuQ,2013-03-24,Farmers breakfast with all you can eat pancakes,0
LDA2LfI14CBOUZ-gZT6tZQ,m982bOXdBgpmVU3ROb1B2Q,2015-06-25,The retro logo stamped on the top of the box is a cute touch!,0
My4LHD3RERwSD0_TfaeQXw,2yAozBtoQuWjsSOG19XzBQ,2015-03-07,Overpriced,0
coU-DS8VYEgAfkPRznlCTQ,pou3M3Lv2n5MWkYLlQLIvA,2013-03-03,Cool shops here.... Check out the General Store...it had lots of fun and nostalgic candies and toys. Fun just to look around...,0
C4mWzmxdWDtYR0tFRVGOPA,AHRrG3T1gJpHvtpZ-K0G_g,2014-09-17,Lunch specials are super affordable.,0
ac1AeYqs8Z4_e2X5M3if2A,o5PjjS1IxZ8rvBKSFZeM7Q,2013-02-25,Crab cakes here are crazy good,0
MhPtYT3FDpTViIcIpMepMg,R1F46Q3lsq0gEa9iU8qk6Q,2017-07-14,They left my oil cap off . Oil spilled over on to my engine,0
N7gCPfvkgBHfP-h_35Ar_A,eXBx_xG5k-5g4H1vCMQDSg,2013-09-05,Mango tango!,0
aqyDUSUJUg0gKf-R1aGzLw,E5BX2e5MfNFvUkhZ_Ys5Gw,2016-04-26,Have called on multiple occasions to order breakfast to go. Got through one time and the food was great. Wish they answered their phone on more than a biannual schedule,0
bnsPNU4A9dmfNHWiiDXSXQ,F2f0B7a6a8RXMXDeYVsy9A,2016-08-03,Delicious pasta and Frutti di Mare,0
pIAQyVPT5O4c_2yK9T3cVw,zWC1npRbmWO2bZRt2fYgfw,2012-01-07,Super nice employees! Recommend J.J.B.L.T!,0
WnyiCJfpsl1RViIWafNwIA,VA7SgtWfYc76rW8nPOBFQw,2012-10-31,Wonderful beer!!,0
NnlXgLZ93KPj1wYSiqjyIg,MUBoVv-Z50T4FwhZKc-z8w,2014-03-17,"Irish pub in Clearwster, Florida",0
u4yZ_V4JA96c5xqJCJbegA,HAXzxje1GRibEzkwL5aulw,2013-09-21,Get the mussels in spicy red sauce and bring home the extra sauce to mix with some gnocchi!,0
HCqmx4ENAZ76SAjoalj-MQ,19druQUfbjgyg0DZxLMnHw,2016-02-14,We love this place! Great music and great food- what more can you ask for?,0
TlaXeIvS_0yQhjWTLHCLSA,Mhzt6tU3gXpTqFeoWgkkMA,2015-01-27,Meatball grinder!!! A must,0
VZfc50XVwgdCecH4YbGNFg,t9rCx0ni7oabGhx2Bw-kZw,2014-04-02,Sit at the bar and order a cocktail and meal!,0
5xokROlB8Zo5T-_qbHzsrQ,dJUMEStQIdwooqwMmwYAkQ,2018-04-15,The strawberry muffin is great.,0
EnGnfn_6KMTY2enUD3hqdw,Y4EjztIbIWmzHoYJdr4L6A,2011-08-28,Boogie Nights,0
idmljB1OFHfCnghPUkxSCw,PAc93PtEbYDtytBQ9Dyjug,2013-02-13,Great selection and friendly service,0
jaJhPD1mn5aqWUr61-nxyw,Xi3y1J63tT94gWjw7Rdb1Q,2017-12-10,$22 mimosa bucket on Sundays whaat?!? #winning,0
PCe8rmPcJ3wbMAyJhRtMiw,5tvH5oWGe6QjZkjR9NEqkg,2016-11-20,Watch your step near the water areas-duck poop!,0
dVtDmflu2O8mTMcYdtudEQ,R7e-4DE-fRNnWf3p5se5qQ,2015-10-11,"If I could give the owners one strong suggestion, it would be to change the inside light bulbs to half their current wattage at night. It would make it much more enjoyable and might even make it the tiniest bit romantic",0
5nqmmrrm5Ux4i21w-xndPQ,rTKK_-3W3gIQEohj0QSFWA,2015-09-27,"Live Music, Tuesday, Thursday, Friday, Saturday, & Sunday",0
KC4Eo1S3AMA2qk8ULiLEkg,cHQX-NYnY9pD34nrTdljKg,2012-01-21,UFC!,0
kHuIRfZq3aadONNFO0vEnQ,jFEYrS6SZz9ucrZjxJsqhg,2011-04-19,Fruit sweet tea for a change,0
UakVMT3xrpbFB2pHdxPjnw,JNXxV7Fwb5j3QKuvk2MNXQ,2013-06-20,"Grouper sandwich.  Yum!  First thing I ever had here...  13 years ago, when I was 20!  Still great.",0
7eNSn3A0GmbHEmKlz1VKQA,BPKpeRXeDQyUUyNuZjE21Q,2017-04-04,Good place and be happy,0
JQz0_R70G3bjQ5dRqrhxKQ,tslp3KJf3tATFHJnFzeyVA,2012-07-22,Eggs Benedict speacial today.,0
sq3BcLyY4_jZf-zkO2itDA,r0HOYWyoViHxahR8Z-2gcg,2014-09-23,A great lunch spot and very vegan friendly.,0
re_bQrFpsHKsAA5afk4y4w,5_o4cfqxZiGMXgsmsCBAsw,2011-07-15,Had,0
ivlp7pYlFX9Qy4T8uBhzpQ,AGL4hjtLTpWNrO7uGIik9Q,2012-11-08,Omelets are always good,0
zFuduzariW5hqFMJaQVW_A,58RoZz7uNRayfo0OfSoNHw,2014-06-04,Convenient and reasonable Mexican food.  It's been through several owners/name changes so I have no idea what goes on behind the scene.,1
LDt-YqBZwkrcW2LqN2Au1Q,4aC9eBCo3TAsP68H5CoywQ,2013-02-18,"Granted it is only my second time at this location, it seems the instructor (there is one) is constantly running late. This is frustrating when you schedule your day/evening around a 1hr class and pay for such.",0
F2C5ENuY8CXfgoW-gAMdDA,qA_8SkGk6ub8nTjoY1q6Cw,2011-12-28,rogue dead guy on tap.. nice,0
ZIfvFrdyT1L9mS-NpGhuMA,CV4BMLxPSuC5V92JUfQlsw,2013-06-23,"The ""poor folk"" mocha: dark roast with some mocha sauce and a hint of cream. Good stuff.",0
YvBGiNf-lPJg68RyKBsq2g,RnDKcFm8jSZ2gp0c2sVKnA,2011-08-18,"*Groovy* ambiance! Charming, with a surprisingly large (and by the glass) wine menu. Standout neighborhood eatery.",0
ZAj8Zkl5kjDOZTaTNR1Zdw,A3PC4ZmfH20fXeQcxNiVQw,2012-06-19,Awesome pizza!,0
9NFAT8jDD9XikWplus6e5Q,5TKgMap2fFFcWO-wwx6vwQ,2015-09-27,Great food great place!!! Will go back!,0
O2cLeZe_YMPVnThflDX9Zg,tBXZIkcFCSgtbnjSDREgpw,2014-09-12,It was just okay.,0
q3Nmk6mbDdhO_S4uLohpeA,2GdKEMhXh7xeFXB7cZRsDQ,2013-03-08,Happy hour one dollar off draft beers,0
YwEnrdE9ZsQ9bmWvAZMSXw,oQWTmcIDJ-t9qsEC7-TIGA,2014-03-20,"My first time at this location and easily becoming my favorite lexus dealership,  come on free lunch, and a free car wash while the vehicle is serviced. I've been thinking about upgrading,  these little things help.",0
vfmHUg7jWnfzLb90vcuLSg,bzsDSewyP-22dvYVKz74Ag,2015-02-07,Food is okay and the service is under par.,0
utJRw1T1_zjBuCIFFIbe-w,W81s2EdHHq4_CYDJNqhgRg,2011-10-12,Yummy wine!,0
R25W_kKKvuZ-HTNKvMB_RA,PfpGuyFZW4q5zOxScXRT_A,2014-06-04,"I was on time for my appointment, but had to wait. They're very busy.",0
XNllgtbX8Er5sixIrJMEoQ,GJv1yf_IhUZqpDjFr86DmA,2011-08-17,Booze 'n bingo and $2 tacos every Tuesday. In case you were wondering...,0
rFh2hXY9k3N60Ye2Muti7w,TIQfgCNYEkcAQXeUthDoJQ,2013-02-24,Cheap wool!,0
PbuQ-OqHwagiJirrc93_ZA,-fu9ZwflGpdZMvc5fwRuJA,2013-03-17,address in yelp is wrong,0
mqXBKsv5O2ETyD27NY1n2g,4cp8PQrytBhLU7ymdM37sw,2011-08-26,The service is slow but at least the help is rude,0
Q2T-3S9sfP_txzS3utb-tQ,2i25hF3gg4qQr5Z8foTF8A,2013-06-08,In the mood to try a bunch of different beers? Grab a box and make your own 6 pack!,0
bjhCtlYHrkgA5Ku8l-rB3g,NkPZOzgxW4jU0kygcgVBlQ,2013-12-22,Quiet and sunny early on a Sunday morning.  The perfect pre-editing zone-finder ;),0
ZcwUOOhNNDyRrrq8_bx1gg,FXwOOId7cZ47qB3xhTVZ5Q,2010-08-05,"friendly staff, free samples of iced Via today!",0
ShBW2Fx5RvPqYxwRDQAfZA,JNCqnDekeK64-oKwO7xZbg,2012-02-04,Good pizza spot,0
JRoY9Mx2LghIki2Uo1SOJA,zc7wQeHkJS5tliTg78hjJw,2013-02-28,$2.00 flat bread when you check in on Yelp!,0
KGfw-g_JtizLJb4YmRB2Ig,YuKxD64NIlwy9LiO0qoYdA,2013-08-25,Dining at the bar solo sucks. They should not have a full service bar as the staff is unable to handle the dual pressure.,0
JLumGKzGu9kqGTdwYF41CA,LkXNQQaIc5yrKu9Ap87RrA,2014-07-07,Coloring for the kids.,0
B2wSy1zQCdZgDXOkhAKGDQ,rWQaJXlszSGjbpeOhc6MpA,2017-12-08,Breakfast omelette is awesome!  Made to order with whatever you want. The rest of the breakfast is just ok!,0
w0Flh4SJyZOfujipHAfP_w,1rFrt8F37B1dzN-ioXxP3g,2011-12-27,Try the hot & sour soup.,0
5xyzYQce_Q4z4U9_vYRRXw,aVD7pQkFE0u1ZB7XDlMumA,2011-10-02,Great live bands!!,0
Z1ZG3ydcuPT-JhSmH2wAgw,hwzrnwUiqJUHSN_Gmpp4pA,2014-10-02,The nursing students think they're holier-than-thou. So rude!,0
VlbhF2v7WmmuVaycSe--RA,3YhG4h4Ok654iVfqdmkuRg,2013-09-08,"Better than downtown Mikado.
Update 2017 - I take it back, go downtown. It's divey and the parking is crap, but the service is better",0
PQWm36WjJFS0u-KgoHZVcQ,qTFIkN5t9mRdADyiCJivnw,2015-02-24,"Try the mushrooms without the buffalo sauce very good, especially if you can't eat spicy food",0
7kHvPCBSmRgzDgjO9xXT1g,2X4yIsAHtPi_UwfgaCCloQ,2011-10-09,people spilling into the street on Saturday night,0
nNlZsWbbGG2sfUZpVOxWIQ,TkFfkUhNLczx5LB-uR9qaw,2016-01-10,The restaurant is out of wahoo however any other fish can be substituted at no additional cost. (1.9.16),0
RFa-PkIek6pDtb-1xHxfbw,rTKK_-3W3gIQEohj0QSFWA,2013-09-06,"Billy Goat Chips, and an amazing beer & wine selection make this a great sandwich shop!",0
AEgMDoFmikKJv3wYYKlseA,a8D8jgSWhY44LI1EKU2MhA,2015-02-22,Watch the baked potatoes for ROT as in Rotten not Hot !,0
56q_auFAzhHK9Dvrs03AVA,fZ_9Na3EuwqN1I9x24vcSg,2015-09-07,Get a flight of 4 for $7. Better yet get two flights so you can try everything for $14.,0
W4ZEKkva9HpAdZG88juwyQ,kLoX4T1XZyr7qe4RFTHqsA,2016-01-02,Great food and good service!,0
AN-QAwTTNCQOKbfimx1G4A,C_UEX5Rfs-NHnYIL9oCKUg,2017-06-22,Find somewhere else to live.,0
dOOvB4HW-b0mWDpcvY5h-g,zWC1npRbmWO2bZRt2fYgfw,2013-05-18,"Sitting at the pizza bar, watching beautiful people making beautiful pizzas is delightful!",0
tB_U9CBzbynEpjg9L8pFgA,76wEODs8xRnj1RoUPsoQIw,2014-08-31,"They sell tarot cards, crystals, and everything you might need to make your day a little bit brighter, and more positive. :)",0
BxfvdHqETU8jWYUjx5OL2A,WXYMAOL1I-Ln6Mgp2AgY0A,2015-01-10,"Delicious, waaaay better than BurgerFi, but a bit small for a single.  I'll keep  looking for a favorite spot.  (like everywhere else, also better than Five Guys)",0
H3JjbID9Zhukpqr9uupHAA,9XkpizE6dAqTmnyQ_eKLfA,2012-03-11,Recently made flavor improvements to their menus.  Haven't had a chance to try it but the new ingredients sound delicious.,0
vl-E0kX8I-hZ5pekRXBhDQ,we1B8k-omNG0fmeYgVyGeg,2016-12-05,This is a good little place to watch The Walking Dead on Sundays,0
ydY1FKBgpgXvhxpVPMbinA,NNgQ8fV5ARQgHw-Ob7l50A,2012-07-28,No bento box on Saturdays,0
ZJ7j0RybxXFBst4Ur26UuA,trf3Qcz8qvCDKXiTgjUcEg,2010-02-26,Gotta have chips and guac too.,0
n4alafw1npRmVXzfBLUGPQ,uARH_YRIF50QMr98gjhD7g,2014-03-17,Love their fries! The buffalo chips are the thee best!,0
aqRLCv47YXG1qdgkHXTFdQ,aVBMH_g079UE0INGPq114w,2015-02-11,Free coffee at Dunkin Donuts tomorrow! Preds won!,0
VAy2exJyAWMtA5_X7fMa4g,0G-QF457q_0Z_jKqh6xWiA,2013-05-16,They have old Nola postcards with original quaint writing on the back!!!,0
0mORkokAHwtA1xLd3MOZXg,xwXQmgBPzgZ9WI17FyKpvg,2012-03-13,Lets do this bolts!,0
D4n4j_pBOhDJB6u1LRFaew,jMUP_N1YgmnobN09ZjGtsw,2015-05-18,It's not safe in the parking lot.  Too many cars!,0
MiAG-Q8SjjHNEnN5MaEEjw,O_-EMEYwYSq-_v_7NlS5iA,2018-03-24,If you have a reservation on the weekend plan on waiting longer than your time. Still waiting on a table 15 min after reservation and counting...,0
N2kFhCeHWw5B9nxjtkgotQ,63-sW1tjt_35_AwBCoQp-Q,2015-10-15,Wings are terrible. Go to redZ for wings,0
3Ub46ms25zibYYVg2rraqg,8O1XIBttSOjt2xMKfOpgdA,2013-06-02,Great Food ! It's my families new favorite spot:),0
CCnuyfb1nd-doEpkj0OoHg,ZVNkgcekUDhNw3_tQci0Yw,2013-12-19,Ordered take out. Omg delicious!,0
2rQFgavS-942RapZTBSBTw,_hPjqzQDiyw1-4U_IAETpg,2016-01-04,Cheesesteak soup. .. get it. Your welcome,0
W72rYffSVg0pIaOpRgNniw,SxQXBxCoGYc868nH8Cg0dQ,2016-11-24,You must try the ricotta on your pizza!,0
NZyfANtZjXHP81PwWYFnYg,WCgNuSdiioGdO4LSbiPU3g,2011-10-12,Gas it up. Have a safeway card? Get 3 cents per gallon off if you do.,0
I_JwW5mjGiME07u292LCwQ,sLgekUp1uedWpnDsztvkVw,2017-03-22,Sale on the spring clothing!,0
4-TEVGMI3K7aVpPqcQ1vkQ,MUO1oi3Yg435GY5TWYHtCg,2011-10-04,Getting the basics,0
tKRWRAeEI-epyxAixU2vHg,yjebCrYUsbP80wd1dNn8YQ,2012-01-02,"iPhone db app says 85 db, spots bar loud lunch.",0
GmaZOaUG47DRbfzKAGKwcA,ZhRYEnklEhu7bJv5GU9Knw,2015-05-23,Seriously skip this place! Took over an hour after ordering to get a grilled cheese and soup.  What a joke!,0
4Zqjjb_nsqbfoBVHuvLYnA,XMUAe65ACbVRFVbe4ZyKzg,2013-08-17,"Great place, nice staff",0
Msussh2dL_qcL3rOVhTfUA,Ase_kJIYuT6yOsqqVPuWUA,2014-09-05,Open mid day... Daily,0
ctHjyadbDQAtUFfkcAFEHw,Lpcd2GQEkAzFoMfP8vUYWw,2012-05-27,Finally here!!!,0
Sip4hzT-4ybbzElDhCNcqw,c87zSGqkAh_HhGM7nR13vg,2012-07-25,Not bad pizza at all.,0
zBs8GENWVLpX7KcBIPiB0A,VwiYJN6BxqtW_zF8hefhmQ,2011-10-21,Yes again :),0
_VB4EIoGdAR4sBB6rApEAg,AaJ9d4OrFmgc4S_U2QiSZg,2015-05-24,Homemade beef noodle soup with a meatloaf and mashed potatoes dinner. Yum!,0
xdferXKwbgXAxbtmAShhAQ,G02NA1pxwW4RK-cWHPUAAg,2013-02-23,German chocolate cake latte..yummy :),0
yHgRhWWUC1C8oQx8lChooA,xC_vFHPFijosHHjZAwUiZA,2012-07-21,Nice & cozy,0
zSqTndm5Alq9dW1PyzbdTA,eIKgU08MFAoKa843GKgHzg,2015-09-23,Great staff. Great food and atmosphere,0
6h06gZ8Lhg9_g7z0zAJjaA,dKiyg-vvai2ouBjRVMxLMg,2012-01-05,Be sure to grab a coupon book from up front!,0
TW--ofc3fcj2LM1Y-UK5rQ,_5swqa5xUdLar-Q-bBZSDA,2012-08-08,Maui Mokka Mocha!,0
I_3LMZ_1m2mzR0oLIOePIg,EMMKdK1cGrLSo08wgSYHJQ,2013-02-02,About a 70 person line. Wait time was approx 40 mins to get seated,0
OqyaD0hEytrcfC_F-ugqMw,X1nvKXUJ5Lp3W9Oe-_JrMQ,2014-01-12,Now advertising a new lunch menu.,0
t5u0uDavOY6M9qu8FLAs0g,CQCp5P4_s-RDk5RMDWoKFg,2012-05-23,Just had the best spring rolls of my life. Too bad I don't live here.,0
rLMRRaLhgxH2cU2XuJf_BQ,W67nXodRWTIa-d1NJlncvA,2015-09-07,"Pork loin, wowza",0
qTicP3qlsW6zqLV7P1Uz_g,7s-K8rTuoM03bB9IJqQ_0A,2017-05-06,Get the Pad Thai !,0
6dDC5PSmPEoJYuM8r8dN_A,4wEc3_RB8bGca7z6n7Fsmg,2013-03-22,Organic Kale is $3 for 2 bunches right now!,0
RD0oinYAprIxtg7FL6mkCg,p4meV3sBPx8nPeEEaU5Ohw,2017-03-14,The salads are large enough to feed two people.,0
sJz2WhvVGW8jsdQhZ_BlUQ,fqfjoi4yw8QyBfoKhZp6zw,2013-02-08,Management and promoter are worthless it's like a bunch of people with less then a high school education just barely getting by telling each other lies and running off before you can nail them down.,0
17AnbEkqAiE66YFTDYFvgw,Zoryj891wy_4RHiYqxXXbA,2012-03-15,Dinner with my Bestie,0
vt5Eqg2kaqG8tuOEUsFTEw,KDewJBJknfWvQyHHFNbfdg,2011-10-16,Ohmygoodness I'm checking into rock lobster. BRMF TapesnnnnnnnnnTapes!,0
2PWmnUV2Leb2Loj0TqxCMA,flRJ56CSuNzrq4UikIPeUw,2016-08-13,"Really good waffle fries and they come with ranch dressing. Plus, plus!",0
w_4xUt-1AyY2ZwKtnjW0Xg,bY10CHRzOxQblEzoYKW-Ag,2015-05-16,Tandi and her staff has always gone above and beyond for their clients. This spot is the way is Boise! The La Folie by New Belgium (6%),0
LrUQOSOfuus8pcCHJwaQWg,ww9_6ZkOAddBZi8uF3Ix0Q,2017-06-23,They are now closed!,0
7egzrQKtDMGIdjN3PG6awQ,0h7gG_OQg08OxW56Ut4q0w,2012-08-07,Great Yoga class for those who are Disabled or have physical injuries.  Great Restoring Yoga Class offered every Monday at 5:15pm.   I have been going for over a year an half.   I HAVE ONLY MISSED TWO CLASSES.   The Yoga Instructor is very gentle and patient.   The Classes strengthened my well being,0
Pwy3ijz9-nKKdBcjWv_5BQ,zz68ED6s0WJy_mlUgXvWVg,2014-04-14,4.99 chicken and shrimp combo limited time!,0
J8GIiHwQqvDyYI5446sH6w,Rs2uhCySepO2HVlQNIbRWA,2015-06-11,"Cafe Sau Da is pre made, and it's good, strong, and 16ozs",0
4i4kmYm9wgSNyF1b6gKphg,njcXFGqIuSp-_joP42MhxA,2012-07-22,IAC2012,0
TWk5EC3H8FT9J3VpfmWWfw,zezp3pUWcGE8jOXw7OEn6g,2013-06-09,Open 1pm - 9pm on Sundays,0
UboXRwy2UBVH91pAwHiK_w,Zsdee1KEpMwjg5cqx-VWrQ,2014-06-22,Seasonal menu changes and helpful staff,0
9PZxjhTIU7OgPIzuGi89Ew,6DrKoAxWowKnJEG6alpHhg,2012-08-07,The Mexican chopped salad is SOOO good. :),0
yO0SE81hk7nVmVHRyORw7A,pfw0urVMTQyyiJSCi1NKsQ,2010-12-04,Tree,0
AV0oofqbYjWYXPQzxNDj2w,JOrDiXIgpb0sjtd7Cr3CdA,2011-10-27,Happy hour!,0
prjIpYF01D2XpWoXy3mSLw,dm8P1ZiRjumNQs6ek37JQQ,2016-11-23,"One of my local favorites!  Excellent bagels, coffee, treats and sandwiches.",0
i6YvzoCYT6vCxBxqD7nR-g,imhUgZdEXe-JLZT381S6-w,2010-08-21,"Ramos  Gin Fizz,  Naturally Naw'lins",0
AMWElAiyJGf5WpikeoLpLA,S84mKUqbsS0lFiFla8v_7A,2013-02-15,"Amazing one of a kind Valentine's Day assortment including a chocolate covered onion and various chocolate molds of body parts with funny quotes like ""Your liver makes me quiver.""",0
eqtPf3FxtAN6KannmHQfTw,IpReaQYuXO_nB07xnkHuNw,2012-01-01,"Walked in- walked right back out, I can't eat food if the guy behind the counter has dirty pants",0
wVLJwTaeTlTFr4il0pVJ5g,L2U4I05dvNsgCpm0NIxkJA,2017-01-08,So 5 star food with 3 star portions. Tastes great though,0
WMkiheTT-8kRslImVLWMVw,3n-8y4LckDDJC7MDLjX0GA,2012-04-25,Got the last  chocolate coconut macaroon ice cream,0
vgNNwYjdZ_waBvgUcwtefA,CjIpmIHt8Ue14czGQo98cQ,2012-05-05,It's not proper protocol for kitchen staff to wear their aprons outside while they smoke. It's kinda gross.,0
0uxg3_noVCE78Wgjb8DSyA,yilPgF8G8OVyptW8bcH79g,2011-10-19,Goid stop for gifts,0
mcusJzcyXvTMnImZcQN4IQ,7lTCFIslGM0MXlMvd2Mu9w,2012-08-18,"Best workout I've had in years. They mix it up, it's fun, challenging and completely unpretentious. No mirrors, just good exercise.",0
OCz2ba1y_lIAonOGU0B7zA,oS-v0qBEAWQGgynqYhOeGg,2013-02-02,Arrive early.  Place got full by 5:30pm on a Saturday.  Food was delucious.,1
ELY0HI8GDEx0jkmREVna0A,fcBZcZmZzVjEvjllalgILg,2011-08-07,My antonia ... my oh my oh my,0
YBak8o0xCiNN4sXr3izLbg,LruOyCDYa-hfSwJkOt46VA,2012-05-19,Can't smoke outside anymore,0
SJEtfe8kL60bh3D40KTRMw,k2_Sz_oZVI9k42kssgXTZw,2011-04-21,All day happy hour,0
J8S7cPPlTgsQnXKVfTyN8g,qehBeQFtGL-_W7JPP6nMKw,2011-08-10,beer me!,0
FFeHf7WyHxvfwyQla3wbnA,CFyvX-AZh6cunAMu_zoF_w,2011-07-15,Try the black bean burger.,0
MyON48Q_Ql9IjLc0PPXLDQ,VA2V65RAdCCbnbusPmBoxQ,2012-02-06,"Monday night is Moe's Monday! $5.99 for a burrito (bowl too!), chips & salsa + a drink! Woah",0
pF9A8lRfj8tUJCmkH0fiZQ,Y4rn66dRNDb6uNFoj4HA8g,2014-04-12,Great local Mexican restaurant. Very fresh Mexican food and great for kids.,0
9llupBLdHKFzfawIk6I74w,ay8NsK0Rs3RXuXPsXNBt2w,2014-03-21,It was very tasty. Get the $20 meal,0
pOhfM0OlLdG-XcKaGk-LYg,2-Cd1V4w7zoaBeOLoiFUXg,2016-02-05,Amazing......I give them 100+'s!!,0
Sm3LFPwOdn975HvcfrqDOw,VG7dOVRGeaGvJ7HISpfE9A,2013-06-19,unprofessional!!!!!!!,0
AmS4jlZqK09tCVfzULubHA,YwSBzCiiJFkrSpxf7sUO_Q,2015-06-06,"You can order anything on the menu at anytime. breakfast, lunch and dinner served all day long.",0
Ih6_y2nnbg2Jw9Qdc876GA,529k0iU2nUyhyyQSr4zzEA,2014-02-07,Why is there whole wheat bread soooo good?!?!,0
lm3lOXR15f7jQzwzNofJMA,ikWD8meznb14w9yNie3bwQ,2014-06-22,Cash only : seasonal,0
_WgHwh1otHKk_cS3TRcaug,fOgIfRsVlT1Rk9cWGXrTYg,2017-06-11,Tons of vegan and vegetarian options including two veggie burgers and vegan milkshakes!,0
cw2QlnunGxprse--SmlPuA,LxoKj7Kt6Ihr9Yh9wQKCRQ,2015-09-03,The food is very very good! Pad Thai :),0
Duge91tFNGn1aKKb7xWeMw,KWLxxZKAcdUOBqBLMPW22w,2016-05-11,Our shirts look great!,0
GomeHH2sfdOpBgTG0D-DnA,ychcNDGDJqnBC_dy7gqhcA,2013-06-25,"Best dentist in Tucson, and I've been to more than a few in my lifetime here. Staff is more than happy to accommodate LHI/USAR requirements.",0
AGlh4ZDv6jnoiYfz7At9mw,TFvhSVpxUgZWks1cZqpakA,2015-06-11,If it hasn't been said enough already I'll say it again - SOUP DUMPINGS! But also the dumpling sauce it what really makes it,0
4R2KR_-FybS7oegGrXjHVg,1YwvvlszWEiUcMexW01OVA,2011-12-30,Lunch on the Eagles organization - thanks! (By the way the sesame tuna is pretty good!),0
hm_vd7AoipjSa3i0AFAR5A,BbfiZwRinsUEKQ7ApiVJlA,2012-12-03,9th anniversary on dec 8th.  See you there.,0
DTGg9ECF88UqbVHxWSDuHw,rpqPEEh6dWg8228Qu63uUQ,2016-08-31,They recently updated the menu! 8/31/16,0
60PRpOidld9weYzjWwlMaQ,zfg4bke2WLDwgbDu1q07Hw,2012-10-05,Wow! Gluten free in Nola!,0
1aj1hnqPt3rqoB8tVRHLEA,6FasnS3e53f3fW_zwVv-sw,2013-09-30,To date the best hotel experience in the French Quarter! Love the pillows. They sell them in the gift shop!,0
KiNB06Y8hcrIkTbF3XEexw,fIapBzyUHsZTbvy4Dg0myg,2017-10-11,No Android pay until tomorrow according to manager,0
hJTwBhYBTkiHaDMml_v_sw,5B2n52V_wJwajEaOpQ8U7g,2015-10-14,Not good for quick lunch stop. Parking is full!! I parked at the far end of Winn Dixie's lot and I was lucky.,0
fCDMLD21ypv1XZ_EyafCkQ,LdSuOMLu4hQ9mCQcxvOhgA,2015-11-12,Nothing else to say except hands down the best Cuban around!,0
HKdAOvtDv47zPjceCjbz4Q,AyVOfXM7z-nhOlUCnMXfMw,2016-12-29,"I tasted the Shrimp Po Boy and Bloody Mary my husband ordered, both were fantastic. I can't remember what my order was called but I was incredibly happy with it as well as my mimosa.   Our server was very kind and attentive.",0
q3z5nfCo6HmXBPgJ4OXrtg,Uk3X2AypU8AqvcYEVf7s6Q,2013-02-15,Live music today tomorrow and Sunday!!!,0
E_h2yNoagLK-3ODYwMPErw,tYe3wHZB77lCG4ThTJ3gRQ,2014-10-17,This place is very nice with a laid back atmosphere. ..,0
