business_id,name,address,city,state,postal_code,latitude,longitude,is_open,categories,review_count,stars,effective_date,expiry_date,current_flag
irS5KFP0y3KTNtbRLKt3BQ,Hermann-Grima House,820 Saint Louis St,New Orleans,LA,70112,29.9572105,-90.0676148,true,"Tours, Arts & Entertainment, Landmarks & Historical Buildings, Public Services & Government, Museums, Hotels & Travel",33,4.5,2025-02-24,9999-12-31,true
4KJc9uwoe7WUTS5QoxEZLg,Sincere Auto Care,7150 E Washington St,Indianapolis,IN,46219,39.773695073,-86.0414479,true,"Transmission Repair, Automotive, Auto Repair",10,3.5,2025-02-24,9999-12-31,true
rdiB9Aye9-gkwd2hnckWHQ,Tsunami Sushi & Hibachi Grill,2020 Badlands Dr,Brandon,FL,33511,27.9271458636,-82.315246427,true,"Korean, Japanese, Sushi Bars, Restaurants",185,4,2025-02-24,9999-12-31,true
gambCINfjny6RLKyZQzEtQ,Coast Tampa's Bay Cuisine,5312 Avion Park Dr,Tampa,FL,33607,27.9576738,-82.5334455,true,"American (New), Seafood, Breakfast & Brunch, Restaurants",38,4,2025-02-24,9999-12-31,true
3fzqVKBxVXjwb3GorguhPA,Lucky Supermarket,13851 127 Street NW,Edmonton,AB,T5L 4Y5,53.601665,-113.538915,true,"Grocery, Food",18,4,2025-02-24,9999-12-31,true
qAFVEkIEo7KLLdM4z7h-JA,Incredible Pizza Company - St. Louis,5254 S Lindbergh Blvd,Saint Louis,MO,63126,38.5260532,-90.3654481,true,"Arts & Entertainment, Restaurants, Buffets, Active Life, Kids Activities, Arcades, American (Traditional), Pizza, Amusement Parks",89,2.5,2025-02-24,9999-12-31,true
pvHC4jgpVJIGihm9kyntSw,TriStar Southern Hills Medical Center,391 Wallace Rd,Nashville,TN,37211,36.0764704,-86.7215091,true,"Health & Medical, Hospitals, Medical Centers",23,3.5,2025-02-24,9999-12-31,true
bzCmzHu3ca4-17DUNNDLGg,Wyndham Garden Trenton,1 W Lafayette St,Trenton,NJ,08608,40.218063,-74.766872,false,"Hotels & Travel, Event Planning & Services, Hotels",17,1.5,2025-02-24,9999-12-31,true
Hnm9ZBYyq0VaJTzR0CYnlA,Helzberg Diamonds,"4500 N Oracle Rd, Ste 163",Tucson,AZ,85705,32.288996,-110.975301,true,"Shopping, Jewelry",9,1.5,2025-02-24,9999-12-31,true
vkz7tyMccBnFyaItRUkCQg,Public Storage,11580 Page Service Dr,Saint Louis,MO,63146,38.700651,-90.424091,true,"Self Storage, Local Services",5,3.5,2025-02-24,9999-12-31,true
ZAPCUuZBUKbhLF5tiyxDig,Pep Boys,1201 South Broad St,Philadelphia,PA,19147,39.9353442,-75.1667137,true,"Auto Parts & Supplies, Automotive, Auto Repair, Oil Change Stations, Tires",118,2.5,2025-02-24,9999-12-31,true
Twf30LA9-rLZFE0dvihz8A,Red Diamond Rentals,5890 W Bridle Way,Tucson,AZ,85743,32.331791,-111.090553,true,"Party Equipment Rentals, Event Planning & Services, Wedding Planning, Party Supplies",13,5,2025-02-24,9999-12-31,true
7YChGLlitDw--OxnQTwK-Q,Windmill Taphouse,116 N Kings Ave,Brandon,FL,33510,27.9387166561,-82.2940547392,true,"Beer Bar, Specialty Food, Health Markets, Food, Bars, Nightlife",5,4,2025-02-24,9999-12-31,true
jDVuT-CQdjF53kFd75LmhA,Kimmy's Nail Salon,1910 W Main St,Norristown,PA,19403,40.1307733,-75.3755348,true,"Beauty & Spas, Nail Salons",9,2.5,2025-02-24,9999-12-31,true
ok2QGd8JqjgLo7PB3HmrEQ,FT Stump Grinding and Tree Service,,Woodbury,NJ,08096,39.8378858167,-75.152447359,true,"Tree Services, Home Services, Firewood, Landscaping",5,5,2025-02-24,9999-12-31,true
PmYGC8cDOIYRV11MIFsG3g,USPS,3201 W Hillsborough Ave,Tampa,FL,33614,27.9973025,-82.4948184,true,"Shipping Centers, Local Services, Public Services & Government, Mailbox Centers, Post Offices",10,2,2025-02-24,9999-12-31,true
qNiZVduTtw3d1zGjHSM9zg,Planet Fitness,91 Westbank Expy,Gretna,LA,70053,29.916714,-90.049194,true,"Fitness & Instruction, Active Life, Trainers, Gyms",42,3,2025-02-24,9999-12-31,true
opFEY2jQzBHnk_Ysoest1A,Scaffidi Orthodontics,"527 W Esplanade Ave, Ste 101",Kenner,LA,70065,30.0220678,-90.262481,true,"General Dentistry, Orthodontists, Dentists, Health & Medical",7,5,2025-02-24,9999-12-31,true
bJsOFjNgVl7wcy-by6z8KQ,AT&T Store,6697 Center Grove Rd,Edwardsville,IL,62025,38.7817572912,-89.9517843061,true,"Home Services, Television Service Providers, Local Services, Telecommunications, Internet Service Providers, IT Services & Computer Repair, Professional Services, Mobile Phones, Shopping, Mobile Phone Accessories",23,1.5,2025-02-24,9999-12-31,true
f_6UEigQM6wG8K_o7qpLpw,Eden Nails Spa,196 W Ridge Pike,Royersford,PA,19468,40.224687,-75.513751,true,"Nail Salons, Beauty & Spas",30,3.5,2025-02-24,9999-12-31,true
2CxagH3jjhdQer2XiUIgQA,Title Security Agency,"8500 N Oracle Rd, Ste 100",Tucson,AZ,85704,32.3614069819,-110.9715224057,true,Professional Services,6,2.5,2025-02-24,9999-12-31,true
xFJ4R9nKQt_JoD5CXgyFjw,Northside Shoe Repair,3331 State St,Santa Barbara,CA,93105,34.4400502,-119.7359216,true,"Local Services, Shoe Repair",57,1.5,2025-02-24,9999-12-31,true
hNRJFG0vbu2l_ld_aFyxWw,Life Time,2051 South Lindbergh Blvd,St. Louis,MO,63131,38.6263621847,-90.405974048,true,"Pilates, Active Life, Trainers, Sports Clubs, Gyms, Fitness & Instruction, Yoga",13,3.5,2025-02-24,9999-12-31,true
7AxYsgXh8BEeBk0yOjLIBw,Anytime Fitness,7035 E 96th St,Indianapolis,IN,46250,39.9262727,-86.0455513,true,"Fitness & Instruction, Gyms, Trainers, Active Life",15,3.5,2025-02-24,9999-12-31,true
pvBE6sohm1UGUK7OaN5AIg,Mel's Diner,118 Powhattan Ave,Essington,PA,19029,39.8679329,-75.2873783,false,"Restaurants, Breakfast & Brunch, American (Traditional), Diners",26,3,2025-02-24,9999-12-31,true
WOh7JO3TfcpfhCfjuDzXVA,The Green Table Restaurant,3390 Tampa Rd,Palm Harbor,FL,34684,28.066822,-82.7229768,true,"Restaurants, Vegetarian, Vegan",82,4.5,2025-02-24,9999-12-31,true
mabYp0hRO3-2_QlxCbl2TA,Audrey Harris Park,6600 Lakeside Dr,Reno,NV,89511,39.4647361,-119.8054875,true,"Parks, Active Life",10,4.5,2025-02-24,9999-12-31,true
WtHwy11SvF7sjqXI0Eee2A,GleamClean Cleaning Services,,Santa Barbara,CA,93101,34.420334,-119.7107494,true,"Window Washing, Local Services, Home Cleaning, Carpet Cleaning, Home Services",6,5,2025-02-24,9999-12-31,true
OqfVDBTszFcvJ2GYfizCyQ,MacKinnon Jewelers,3132 Little Rd,Trinity,FL,34655,28.204571,-82.664059,true,"Local Services, Watches, Shopping, Jewelry Repair, Jewelry",7,4,2025-02-24,9999-12-31,true
rG0UTjvbmVVsh9-kGzeliQ,City Limits Bakery & Cafe,361 Clofton Dr,Nashville,TN,37221,36.0641919,-86.9393868,true,"Food, Bakeries, Restaurants, Cafes",112,4,2025-02-24,9999-12-31,true
8xM8akbQhHDQdJO1sPMB1A,Black Rock Coffee Bar,7901 W Fairview Ave,Boise,ID,83704,43.6191749,-116.2807305,true,"Coffee & Tea, Food",7,4.5,2025-02-24,9999-12-31,true
ioVaeG9ESKkfp8ayu4xPPw,Lee Nails,130 S Gayoso St,New Orleans,LA,70119,29.9668179,-90.0909038,true,"Nail Salons, Massage, Beauty & Spas",11,4,2025-02-24,9999-12-31,true
jf8AZyiMXd9CFxOg_fTb0g,QDOBA Mexican Eats,"782 Old Hickory Blvd, Ste 120",Brentwood,TN,37027,36.0420149,-86.7799603,false,"Restaurants, Event Planning & Services, Caterers, Mexican, Fast Food",54,2.5,2025-02-24,9999-12-31,true
ErOuZ73gVC9TpfU6Ti9R-w,Tennessee Urgent Care Associates,339 White Bridge Pike,Nashville,TN,37209,36.1478012,-86.8583026,false,"Urgent Care, Hospitals, Doctors, Family Practice, Health & Medical",6,1,2025-02-24,9999-12-31,true
7BvMokUx7DxCelKyESsLsw,Affordable Home Services,11324 Lebanon Rd,Mount Juliet,TN,37122,36.2309104,-86.5154234,true,"Contractors, Painters, Flooring, Home Services",6,3,2025-02-24,9999-12-31,true
UHzhz-p_p61fLCzzGJzcPg,Diablo Ink Tattoos,"2745 High Ridge Blvd, Ste 5",High Ridge,MO,63049,38.4652143953,-90.5282889558,true,"Piercing, Beauty & Spas, Vape Shops, Tattoo, Tattoo Removal, Doctors, Professional Services, Advertising, Shopping, Health & Medical",5,4,2025-02-24,9999-12-31,true
T6x2JIoedrRXnTXKF7-zeQ,Accurate Appliance Services,9636 155 St Nw T5p,Edmonton,AB,T5P 0A2,53.5313092967,-113.5896552,true,"Appliances & Repair, Local Services",17,5,2025-02-24,9999-12-31,true
8BVZsmWT4dcQxJhgIIAVFw,Capelli Salon,224 Haverford Ave,Narberth,PA,19072,40.0052428,-75.2610087,true,"Hair Stylists, Beauty & Spas, Hair Salons, Shopping, Cosmetics & Beauty Supply, Waxing, Hair Removal",36,4.5,2025-02-24,9999-12-31,true
YIdYc6tQIFRJPNIaPBupYQ,Zio Pizza Palace & Grill,157 N 9th St,Philadelphia,PA,19107,39.955065,-75.1541846,true,"Fast Food, Italian, Vegetarian, Burgers, Vegan, Restaurants, Pizza, Chicken Wings",43,4,2025-02-24,9999-12-31,true
u5_9rsVeGl7imoYB6I2ahw,Rose Extermination,11040 Lin Valle Dr,Saint Louis,MO,63123,38.517898,-90.336281,true,"Local Services, Pest Control",5,3.5,2025-02-24,9999-12-31,true
xYmyJQiCnsMdxHpMQomxqQ,McDonald's,6856 E US Hwy 36,Avon,IN,46123,39.7632800176,-86.4024388685,true,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",22,2.5,2025-02-24,9999-12-31,true
IPeA9jg2bkmycoivKR5guw,"William Povolny, MD",4791 Summit Ridge Dr,Reno,NV,89523,39.5211729,-119.8586354,true,"Doctors, Internal Medicine, Health & Medical",6,3,2025-02-24,9999-12-31,true
fjdNDb7mTlCYHNALbF3Gbw,Scoops at Sweet Tea Living,99 E State St,Eagle,ID,83616,43.6948894325,-116.3528876379,true,"Desserts, Food, Ice Cream & Frozen Yogurt",10,4.5,2025-02-24,9999-12-31,true
fpde_5H6mH5ufv1tUfBAKQ,Authentic LanZhou Handpulled Noodles,935 Arch St,Philadelphia,PA,19107,39.9536866,-75.1561742,true,"Noodles, Restaurants",32,3.5,2025-02-24,9999-12-31,true
kPl_YGxEiYLQZmYI8i1Ksw,PennDOT,2904 S 70th St,Philadelphia,PA,19142,39.9124668455,-75.2324452454,true,"Public Services & Government, Departments of Motor Vehicles",8,5,2025-02-24,9999-12-31,true
dsNKRi0XlMm7JOWbVk0Nvw,Vicentas Mexican Cuisine,6920 Market Place Dr,Goleta,CA,93117,34.4294561,-119.8701753,false,"Mexican, Bars, Nightlife, New Mexican Cuisine, Restaurants",136,4,2025-02-24,9999-12-31,true
HnIqVKNOeXlEGeS4nRYhvg,Thai Delight,11720 US Hwy 19,Port Richey,FL,34668,28.327162,-82.698859,false,"Restaurants, Thai",12,4,2025-02-24,9999-12-31,true
nDD_6elPOfDe0eRk9xVHNQ,Normand's Bistro,10177 99 Street NW,Edmonton,AB,T5J 5B3,53.542962,-113.488372,true,"Canadian (New), French, Restaurants, Breakfast & Brunch",32,3.5,2025-02-24,9999-12-31,true
DAecoWuxaJeMhEJlg2Q5oQ,Jamestown Village Apartments,2501 Maryland Rd,Willow Grove,PA,19090,40.1612479,-75.1304923,true,"Home Services, Apartments, Real Estate, Property Management, University Housing",5,2,2025-02-24,9999-12-31,true
J1epnir5EceDGKCEgjSbug,Aaron's Garage Doors,1006A Charlie Daniels Pkwy,Mount Juliet,TN,37122,36.2212404,-86.5135124,true,"Door Sales/Installation, Home Services, Home & Garden, Garage Door Services, Shopping, Contractors",17,4,2025-02-24,9999-12-31,true
EyBlARgBUFBu6ZYS9wENyg,Schnucks Des Peres,12332 Manchester Rd,Saint Louis,MO,63131,38.6015047,-90.4420897712,true,"Delis, Drugstores, Flowers & Gifts, Grocery, Restaurants, Bakeries, Food, Florists, Beer, Wine & Spirits, Shopping",67,4,2025-02-24,9999-12-31,true
xB2NmS0JG1Vgy7dK2ftcwQ,Taco Bell Cantina,131 2nd Ave N,Nashville,TN,37201,36.1627241773,-86.776014,true,"Arts & Entertainment, Music Venues, Fast Food, Tacos, Nightlife, Mexican, Restaurants",26,2.5,2025-02-24,9999-12-31,true
j99PtxlKTW_u5alE4jiqHQ,Ralphs Italian Restaurant,760 S 9th St,Philadelphia,PA,19147,39.9400584,-75.1578655,true,"Restaurants, Italian",653,3.5,2025-02-24,9999-12-31,true
B-DiQpcSTJ7oMMnwzbAGTQ,Cucina Zapata,S 31st & Ludlow St,Philadelphia,PA,19104,39.9542886,-75.1855377,true,"Thai, Food Stands, Restaurants, Mexican",248,4.5,2025-02-24,9999-12-31,true
8pLHRpAe6YPL0FVOKkyVKw,VCA Valley Animal Hospital and Emergency Center,4984 E 22nd St,Tucson,AZ,85711,32.2065377762,-110.885422742,true,"Pet Groomers, Veterinarians, Pet Services, Emergency Pet Hospital, Pet Sitting, Pets",126,3.5,2025-02-24,9999-12-31,true
SvKPvahr8Q8nLE0hNI6q9g,Wendy's,100 James Park West,St.Rose,LA,70087,29.9785055508,-90.2848291397,true,"Restaurants, Burgers, Fast Food",11,1.5,2025-02-24,9999-12-31,true
DPG0mEHSfMMr53zR8mICGw,Pep Boys,6492 Park Blvd,Pinellas Park,FL,33781,27.8387612,-82.7258322,true,"Auto Repair, Automotive, Tires, Auto Parts & Supplies, Oil Change Stations",20,3.5,2025-02-24,9999-12-31,true
63aw6torwY1dk30ETc6hpA,Quantify Fitness,224 S 11th St,Nashville,TN,37206,36.1743974,-86.7504473,true,"Professional Services, Active Life, Life Coach, Health & Medical, Trainers, Beauty & Spas, Gyms, Fitness & Instruction, Saunas",7,5,2025-02-24,9999-12-31,true
mZr8TzddiBvhmSL9lBTsiQ,Jolly Jumps of St Louis,295 Haas Ln,Fenton,MO,63026,38.4955664,-90.460828,true,"Event Planning & Services, Party & Event Planning",7,2.5,2025-02-24,9999-12-31,true
sDPDjmmrtKrZQIBfv32EYw,CorePower Yoga,6992 Market Place Dr,Goleta,CA,93117,34.4295287,-119.8714278,true,"Active Life, Fitness & Instruction, Gyms, Yoga",26,4,2025-02-24,9999-12-31,true
dWOSZcAEt3sRXshh4Z8KGw,El Tequila,801 N Black Horse Pike,Runnemede,NJ,08078,39.8557399,-75.075556,true,"Mexican, Restaurants",67,4,2025-02-24,9999-12-31,true
kVpucj113IDrHuZKts2rTw,It'Sugar,"3693 East Longwing Ln, Ste 130",Meridian,ID,83646,43.6221099,-116.3481046,true,"Food, Candy Stores, Specialty Food",15,2.5,2025-02-24,9999-12-31,true
W-HuChHyIVIpVJBfx0kSfQ,Phillips Automotive & Performance,"299 Boot Rd, Ste 600",Downingtown,PA,19335,40.0020256,-75.6955317,true,"Oil Change Stations, Auto Repair, Transmission Repair, Automotive, Tires",6,5,2025-02-24,9999-12-31,true
AIjfvtKIpyB2Lam5cEA7Fw,Ambiance Pool Service & Supplies,"1951 W Grant Rd, Ste 130",Tucson,AZ,85745,32.2499295,-111.0086903,true,"Shopping, Pool & Hot Tub Service, Hot Tub & Pool, Home Services, Pool Cleaners, Home & Garden",39,4,2025-02-24,9999-12-31,true
6e9famMkhkTOpnrJUu9RBg,Accurate Roofing & Siding,220 Lawrenceville Rd,Lawrenceville,NJ,08648,40.247857,-74.7422337,true,"Roofing, Windows Installation, Home Services, Door Sales/Installation",26,4.5,2025-02-24,9999-12-31,true
laj5Gc4_TZNJH4ajJZK5xQ,Gateway Center,One Gateway Dr,Collinsville,IL,62234,38.682039,-90.017313,true,"Event Planning & Services, Venues & Event Spaces",8,2.5,2025-02-24,9999-12-31,true
WDsn29o6vk1USqm6UTiQAA,Thrillscape,101-15397 117 Avenue NW,Edmonton,AB,T5M 3X4,53.5690235,-113.586773,false,"Active Life, Escape Games",8,4,2025-02-24,9999-12-31,true
wQf78vrInvyAejqNVwwxnA,Anytime Fitness,501 W Brandon Blvd,Brandon,FL,33511,27.9364627,-82.2918053,false,"Active Life, Fitness & Instruction, Gyms, Trainers",5,4,2025-02-24,9999-12-31,true
_--enhHgze7cbOhO6IGRRg,Creative Bridewear,720 Bobwhite Ln,Huntingdon Valley,PA,19006,40.1502687,-75.0393247,true,"Local Services, Formal Wear, Fashion, Bridal, Shopping, Sewing & Alterations, Professional Services",22,5,2025-02-24,9999-12-31,true
2FUXxhu6L3CyN9rGXBDQDA,The Home Depot,8445 Little Rd,New Port Richey,FL,34654,28.2794758,-82.6784577,true,"Nurseries & Gardening, Appliances, Shopping, Hardware Stores, Home & Garden",16,2,2025-02-24,9999-12-31,true
gmimhqv4vrG7_LYadxFYZA,Carniceria Y Taqueria Don Juan,2910 Nolensville Pike,Nashville,TN,37211,36.1097371,-86.7440339,true,"Restaurants, Mexican",109,4.5,2025-02-24,9999-12-31,true
BQOfGskHqMcttqf5yUlfeA,Saigon Corner,518 Oakfield Dr,Brandon,FL,33511,27.934039,-82.291602,false,"Vietnamese, Restaurants",18,4,2025-02-24,9999-12-31,true
3ICKvnjPqlnelsJ-WJntmw,Rearn Thai,7910 Bonhomme Ave,Saint Louis,MO,63105,38.6474137,-90.3393029,true,"Asian Fusion, Thai, Restaurants, Vegetarian",70,2.5,2025-02-24,9999-12-31,true
uVIOgGhOYozGPwpptrF3Cw,Microsoft Cafe,6840 Sierra Center Pkwy,Reno,NV,89511,39.466084,-119.7801278,false,"Restaurants, Cafes, Food, Breakfast & Brunch",11,4.5,2025-02-24,9999-12-31,true
_rLyUxKd3oIi-bZPSzottg,Haslam's Book Store,2025 Central Ave,St Petersburg,FL,33713,27.7712830799,-82.6608304117,false,"Bookstores, Shopping, Books, Mags, Music & Video, Used Bookstore",111,4,2025-02-24,9999-12-31,true
lZEYIL95hZsZS0vgaoR2aQ,Pizza Fusion at Skypoint,777 N Ashley Dr,Tampa,FL,33602,27.949853,-82.460193,false,"Sandwiches, Gluten-Free, Pizza, Restaurants",113,3.5,2025-02-24,9999-12-31,true
4HcQ-qSDjt1tgo6ZIAuoCw,Lorenzos Cabana,191 Broadway,Westville,NJ,08093,39.8706901562,-75.1267587017,true,"American (Traditional), Mexican, Restaurants, Caribbean, Puerto Rican",33,4.5,2025-02-24,9999-12-31,true
P3GeRGkqeW-uL4yT-kuGtw,Aussie Grill by Outback,2223 N Westshore Blvd,Tampa,FL,33607,27.965651,-82.521205,true,"Sandwiches, Burgers, Restaurants, Steakhouses, American (New)",44,4,2025-02-24,9999-12-31,true
5XCF5-uys4QD9G39x6KnSQ,John's Sneaks,698 Pont Reading Rd,Ardmore,PA,19003,39.9990877,-75.3006279,true,"Shoe Stores, Shopping, Fashion",18,4.5,2025-02-24,9999-12-31,true
nYt376peKeeV8tUDBPpZxQ,Winn-Dixie,3327 9th St,Saint Petersburg,FL,33704,27.8025316994,-82.6456104758,true,"Food, Shopping, Grocery, Drugstores",14,2.5,2025-02-24,9999-12-31,true
sAhgC6Pq6q6z9lOr1zu9Cw,LNT Service,"131 South Bolmar St, Garage J",West Chester,PA,19380,39.9630332,-75.592846,true,"Tires, Mobile Dent Repair, Wheel & Rim Repair, Automotive, Auto Repair",11,5,2025-02-24,9999-12-31,true
EyHuwZmzBMp4yhNCPADwOg,ALDI,702 N Kingshighway Blvd,Saint Louis,MO,63108,38.6522063649,-90.2619874952,true,"Fruits & Veggies, Grocery, Meat Shops, Beer, Wine & Spirits, Organic Stores, Food, Specialty Food",10,3.5,2025-02-24,9999-12-31,true
9wSJ2hu_ALVSPfuk7N9O8Q,Sicilian Trattoria,7901 High School Rd,Elkins Park,PA,19027,40.0718047,-75.1273268,true,"Pizza, Restaurants, Italian",56,3.5,2025-02-24,9999-12-31,true
voVM5CWSffrRCKNrjYBbvw,St. Louis Windshield Repair,8730 Watson Rd,Saint Louis,MO,63119,38.5636887,-90.3626554,true,"Automotive, Auto Repair, Windows Installation, Auto Glass Services, Home Services, Windshield Installation & Repair",47,4.5,2025-02-24,9999-12-31,true
ci2LdehFyXRr-3AjziJSkw,Chicago Deli & Coney Dogs,"6585 126th Ave N, Ste B1",Largo,FL,33773,27.8870351,-82.7282655,true,"Sandwiches, Delis, Restaurants, Hot Dogs",16,3,2025-02-24,9999-12-31,true
TxT_v3sUf5XU6vi1iAsdhg,ACME Markets,8200 Roosevelt Blvd,Philadelphia,PA,19152,40.0602797226,-75.0453370691,true,"Food, Fashion, Grocery, Drugstores, Department Stores, Shopping",10,2.5,2025-02-24,9999-12-31,true
e7vnHEpZdU83u2ZERPSDpg,Win Golden Wok,"3321 E Black Horse Pike, Ste 7",Sicklerville,NJ,08081,39.7276,-75.0317146,true,"Soup, Chinese, Restaurants",14,3.5,2025-02-24,9999-12-31,true
MZW_eTFYFBvHYg5OFqDRCA,Red Robin Gourmet Burgers and Brews,6100 Brandywine Pkwy,Wilmington,DE,19803,39.831258251,-75.5375142284,true,"Burgers, American (Traditional), Restaurants",118,3,2025-02-24,9999-12-31,true
i2qrXvLkhyG4xyRI-ddcZA,Baja Fresh,"530 Jfk Memorial Hwy, # I-95, Delaware Welcome Center",Newark,DE,19702,39.6621864,-75.6911421,false,"Event Planning & Services, Caterers, Mexican, Restaurants, Tex-Mex, Fast Food",17,2.5,2025-02-24,9999-12-31,true
VKsUD10Im3o72K0bEmSVAg,FN Vapor,5860 W Arizona Pavilions,Tucson,AZ,85743,32.3541823,-111.089493,false,"Vape Shops, Electronics, Personal Shopping, Shopping, Tobacco Shops",8,4.5,2025-02-24,9999-12-31,true
LZ6AGv3Vkgk77DyQmr6FfQ,Amaro's Body Shop,3420 W Columbus Dr,Tampa,FL,33607,27.9664423,-82.500105,true,"Automotive, Body Shops",7,4,2025-02-24,9999-12-31,true
CanwhWbh7x7uxTieaw4VGw,Courtyard by Marriott Philadelphia Lansdale,1737 Sumneytown Pike,Lansdale,PA,19446,40.246175993,-75.3405060053,true,"Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces",24,3.5,2025-02-24,9999-12-31,true
v_AbyvMdKUi_ac4A8nkG-A,Jason Aldean's Kitchen + Rooftop Bar,307 Broadway St,Nashville,TN,37201,36.1614919146,-86.7759911536,true,"Nightlife, Restaurants, Southern, American (Traditional), Beer Bar, Bars",665,3.5,2025-02-24,9999-12-31,true
XXZqNGRUyGVLx8oNm6BtBA,Wild Garlic,2001 E Plumb Ln,Reno,NV,89502,39.5050426757,-119.7732187563,true,"Restaurants, Pizza, Bars, Pubs, Nightlife",64,3,2025-02-24,9999-12-31,true
VKBuUNM_9TGvle-Agq-bjg,Regrub,8219 104 Street NW,Edmonton,AB,T6E 4E7,53.5185015099,-113.497550413,false,"Burgers, Restaurants",48,3,2025-02-24,9999-12-31,true
PI_edPRnfzjAvv23u8WzxA,Sabatino's Grill,1182 Downingtown Pike,Downingtown,PA,19335,39.974461,-75.682293,false,"Restaurants, Italian",17,3.5,2025-02-24,9999-12-31,true
iWE3yZIfQunl1nXevPZrhA,El Camino's Taco Lounge,1528 Demonbreun St,Nashville,TN,37203,36.153001,-86.790669,false,"Restaurants, Bars, Nightlife, Mexican",9,2.5,2025-02-24,9999-12-31,true
mHegbTkDaH0AYbLvySyMBg,Escape Challenge St. Louis,11978 Dorsett Rd,Saint Louis,MO,63043,38.71398,-90.438495,true,"Party & Event Planning, Event Planning & Services, Active Life, Escape Games",15,5,2025-02-24,9999-12-31,true
CYwC5OjwCN6ib_AQDxi3Ow,In-N-Out Burger,4865 Calle Real,Goleta,CA,93111,34.442941,-119.790779,true,"Restaurants, Fast Food, Burgers",228,4,2025-02-24,9999-12-31,true
vGgAW3kLPjRFQCrndE6l9w,Agustín Brasserie,"100 S Avenida del Convento, Ste 150",Tucson,AZ,85745,32.2201355,-110.9856285,false,"French, Sandwiches, Seafood, Restaurants",41,3.5,2025-02-24,9999-12-31,true
-yu4koRugjxrnsey25oIuw,OL' Henry Restaurant,8600 Airport Rd,St. Louis,MO,63134,38.7493062,-90.3358309,true,"Southern, Soul Food, Restaurants",52,4,2025-02-24,9999-12-31,true
4wk93qL4hncxYxEFM0eT-A,The Dawg Wash,1290 E Plumb Lane,Reno,NV,89502,39.5045209,-119.78348,false,"Pets, Pet Services, Pet Groomers",23,3,2025-02-24,9999-12-31,true
Hb8bZ1xfIbmMfiMC-LTKOA,The Bakery House,604 W Lancaster Ave,Bryn Mawr,PA,19010,40.017955,-75.311654,true,"Desserts, Restaurants, Food, Bakeries",137,3.5,2025-02-24,9999-12-31,true
6CsLAjWXFlLpErBZEmGQ5g,Sky Cafe,1540 W Ritner St,Philadelphia,PA,19145,39.9208882,-75.173682,false,"Indonesian, Restaurants",135,4.5,2025-02-24,9999-12-31,true
pr-0QKh5ywlGOuUi8EwImA,Collinsville Aqua Park,10 Gateway Dr,Collinsville,IL,62234,38.6828139985,-90.0196582393,true,"Water Parks, Active Life, Amusement Parks",14,3,2025-02-24,9999-12-31,true
KVQQ0C3t0RJAUKeQK4kzkw,American Dental Solutions,545 W Main St,Trappe,PA,19426,40.2000829,-75.4781206,true,"Health & Medical, Dentists, Oral Surgeons, General Dentistry, Cosmetic Dentists",7,3.5,2025-02-24,9999-12-31,true
5xd-UOui26nPkNLos2PjcA,The Dewey Beach Bar & Grill,109 8th Ave,St Pete Beach,FL,33706,27.6881747064,-82.7370218933,true,"American (Traditional), Breakfast & Brunch, Wine Bars, Bars, Nightlife, Restaurants",106,4,2025-02-24,9999-12-31,true
myW9WV0J5ERusoHqK51plg,Martini's Bar & Grill,"109 Street NW, Unit 9910",Edmonton,AB,T5K 1H5,53.5376268,-113.5086751,false,"Bars, Pubs, Nightlife, Sandwiches, Chicken Wings, Restaurants, Burgers, Fast Food",6,4,2025-02-24,9999-12-31,true
MqrfqmuSgNyFAUSZ-YOToA,Mirro's Pizzeria,2307 South Dale Mabry Hwy,Tampa,FL,33629,27.924385,-82.5063638,false,"Restaurants, Pizza, Italian",111,5,2025-02-24,9999-12-31,true
3byDyeuEpwMfpuOBvVSLow,Northwest HealthCare,1225 Graham Rd,Florissant,MO,63031,38.780044,-90.336155,true,"Hospitals, Health & Medical, Doctors",9,3.5,2025-02-24,9999-12-31,true
xYjGHHGxlDjpT0M71V1Yhw,Froio's Lawn & Landscape,,West Chester,PA,19380,39.9900741577,-75.6118774414,true,"Landscaping, Home Services, Home Cleaning",7,4,2025-02-24,9999-12-31,true
s6J09lsnm2G5iK9SqsyPdA,Pins Mechanical,856 Carrollton Ave,Indianapolis,IN,46202,39.7793133,-86.1439933,true,"Bowling, Arcades, Arts & Entertainment, Active Life, Nightlife, Bars, Cocktail Bars",57,4.5,2025-02-24,9999-12-31,true
iWyX_hezq_Ga9x5WnN4S5Q,China Gate Take Out Restaurant,14957 N Florida Ave,Tampa,FL,33613,28.086521,-82.459133,true,"Restaurants, Chinese, Chicken Shop, Seafood",14,2.5,2025-02-24,9999-12-31,true
0-XYsSxJhu8ayKx1f3v_tA,Cath Coffee & Tea House,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,true,"Coffee & Tea, American (Traditional), Food, Restaurants",19,4,2025-02-24,9999-12-31,true
Wog6stNQxE2lQI1slp7DSg,Associated Supermarket,6100 Westfield Ave,Pennsauken,NJ,08110,39.9629151,-75.0579205,true,"Specialty Food, Food, Meat Shops, Grocery",5,2.5,2025-02-24,9999-12-31,true
