review_id,business_id,user_id,review_date,stars,cool,funny,useful
XOauw0nLHym3RC9_T1rV3Q,2X01Y75x6hnU_heXpPgQ3g,1G4qd-ARdB9HpIkaIH080Q,2016-09-30,5,1,0,1
TdlcsTpIjnmbyXVy_kwxGA,RZ-FNTXvqHKngyLGDM-c7w,cDOJTojZNq3bN8KASJR1mQ,2015-10-23,1,0,0,0
HgtPv4yeoUDE7f9hf8-sKA,jMZ56S8Y1t7cA1Ob-d-qeA,FFumt63lmec48nWbevjLvQ,2013-12-29,4,0,0,0
PtyHIRsweSOiOY5xyOQCWg,D7z_V6E8cxXghSRcHAmUPg,T-HGP98Ni8C5LEIzVDOCfw,2012-08-15,5,0,0,1
YsbG05sMJumcW7mZfKGJVw,tuyCmcmm5Q-bc-9zV76xKA,-btwn5T-4uVcBywcGKF9DQ,2017-06-17,5,0,0,0
NpVXMl1EkECipvZg5EcxEg,bdth7r1brx9yRU7sYwF9jQ,sWBsH2_FwAZy6IVqQ7NNgw,2014-05-26,2,0,0,1
l6hFjcjy4hw9ELiQzk-2uA,DeVlppoc8dPBhOCPrm4wmg,1wa5CaRRp82g1OFToE2AcQ,2015-09-24,2,1,2,2
GbzLREBb9jTSp9SHYcbVWA,ypXuDmnnPxnfP8a0qLsiEg,CMbpDO4Crshnjcmstq-NXw,2014-08-10,2,0,0,0
pw8sDmqD5HfWmhBgfyLi2w,TfcpJBiFNnDaochnmp4M2Q,ypIC--S2iTcc_4a9yvZ9mQ,2013-04-11,5,1,0,1
nLhOrQOV_DwO5K63pVoklw,SIoCIxjn4jLt2O-4DajWJw,IdV-Y-VKTGK4ug4nGLWhbg,2014-05-25,3,0,0,0
cuaGq92ZV6YxwHm6Vpg5nw,ugNplY4SZqIfP417oUxahQ,YtNOUuJnzhmJ6jMbQufgbw,2017-08-28,5,0,0,0
fEjPnV38EXaovGcvJ-gJuA,5rryuz2myZJI0EfWtrTMxw,2_gkZ0opbM93kdUsAfK0Jg,2017-11-18,3,0,0,0
b6cHgHjM9bZgOgjaO8UkiQ,s1PNBO9o5jIgNd5YWUDLXQ,GPWqCP91Zr_z0wt060Tv8A,2009-05-22,4,1,0,1
PovjR7aLjjunI_63Oz7juw,jf8AZyiMXd9CFxOg_fTb0g,wxJk4ke4_e6pN5k08LvN0g,2014-08-24,1,0,0,0
JwpHrLgA8oSPwa01cZwa0g,Z_7GMx9mPm2J_pd8EZ907A,1Fj9zMhEtjqDUNTi0L5shQ,2015-03-04,1,0,0,0
66dACeVIfH52TJ3LMtj4Jg,RkA7wLIxPweJn0HgLSNjHw,XFyOijB86hAaqBeDIW8jOw,2018-09-25,5,0,0,0
EkwgR1po81-1orUaPOiAHg,g2KcfGgIa-T7vrwAsFoEVA,YeypbxK4UyuIYcvJgIwO6A,2012-07-16,5,0,0,2
Yi30Mr5Bx-JyVhsT_QZVcA,O6RCCmz8-x4NhWJpI8KQug,fGriwGNLeroptHN6JT2eIQ,2018-01-09,5,0,0,0
nhfulGPM1FLmzKw2yndk2w,QNI3oUqW5_EpWdSMvBumsA,JxP9swuNuymUcuEq7jFNVw,2016-04-23,1,0,0,4
pQzLWtEudQQoKC0noV-Xag,1aj1hnqPt3rqoB8tVRHLEA,gbt3Ft7YmAmaxc8b27QM6Q,2010-08-21,5,0,0,0
F69sWS_z1OVNltCenrBSow,ltBBYdNzkeKdCNPDAsxwAA,u4df9jjhSsjnrz1wEqFjJg,2014-11-30,4,0,0,1
lvIxFvqc0j6OZE_6cQwNJA,YKRUgPL0dU0ieyB-Kc4C7g,Hp1aNY8mYj5WAenAly4YHQ,2015-08-06,2,0,0,0
iW9BaxmGzxCgabvro3h25Q,A2q7d-CBM2-81tVkmS4JMw,BCAmS809xfOobqxlXtlORg,2014-05-26,3,0,0,1
rmjOqksVvilttiYhsZje3Q,roc-xyyzN5b_nImb0NdRLQ,C5f4mfGv1G5WhXe5SLauLA,2013-05-28,4,0,0,0
mP3OPspOCUyEyvSwTW6ltg,MMRRS6YhVRx_iN5-JhMRYg,U6NrwyuJ2iTmSR0Ra_Wa5g,2013-01-02,3,0,1,0
w0wQhDoo161dvL1EPcGH1g,s3FRhtaNU8dt-mKkLKUQaQ,ic5a0ViLmWRHBQ0RpyicEg,2013-11-14,1,0,3,0
PTv3Ro6cGsEw1EeXyntQgA,edqCHOxvShn3XOnWEcC8Yw,JIXliYs_zXoFV7Kwpwwf3Q,2015-06-21,5,0,0,0
1JBUnaiH0AbkKMFRmFFXYw,xJIeT5--AiPdvPb5BRflyQ,pTTBLLZRrvT0u8835EUwfQ,2015-07-04,5,0,0,0
duyVxRz5bfcV6lmObdI-2Q,8msUuroLQ1Tj-aNWgzIovQ,4E-Qin10Azm3YS1jcgaGXA,2018-06-09,4,0,0,0
7GcbDIyhtCAwj04ExrN0hQ,v5kwdvmg-J8g-ll0nkc3Sw,jwbcs_eQ2QznrOyMuqz1LQ,2012-11-07,4,4,4,7
_DJCfyL9ebqFZtzHiX_AcA,rnioJAG4aQp2TJHUxLy7CQ,5WktbZERzwqCNBLzSogMJQ,2017-04-19,5,0,0,0
K78fIkDaFEVRq8CkxBPyrg,7KA6W8vNKhNzqtn3OrL8KQ,UujSdQjiThgIFbXPYcFLBA,2013-01-28,4,0,0,0
5VBXbOwZP-GDTYVs0y1PlA,P_x9fEz8efemqOIV46S0tg,sxLX1R5Zzb-55_MJbLylEA,2014-08-11,4,0,0,1
jkad4i4hUllmNPa6qaH_2Q,9Pvwx_IfQgQL4ykmlGV6yA,Zq7BnDPBKon4wbwYrC9yDw,2018-07-26,5,0,0,0
D_qT73IgzZ0eQHmgsQuOYQ,NQhyMw8SOU1HB-V9X52CTg,yr0ZS-nBQOGRDNabBoQ5WA,2018-07-17,5,0,0,0
8cuK3KPv2LvuA9tPxSl8Kw,kdJMzQCyG9X07lEgTWWveQ,Vu9Zfp0XvBe2sfYQKc93bQ,2017-09-09,3,0,0,0
fjUWjrC_nT3sHdpY8Yiw9A,9gObo5ltOMo6UgsaXaHPWA,AGKGannfgKZ1l6NlEIA00g,2014-11-13,3,0,0,1
JqHC7048Br6XyaljQQy10w,8-AIbFaP6GP9BwHZdclBog,w8SDZOHJ2eB8HiPQk18twA,2012-11-07,5,0,0,1
15WdRM6d__E506XUDpSy2g,4_W5pstoN1166TGjjPOrMg,AHLLoiHnUCa4xX2aQ83EQQ,2012-05-29,3,0,0,0
UakWnaL9Gdmj0EkCB6bjYQ,Vxqa8u_5RD5e7oBqdaU0yQ,gY_48U0zUoYDia92QYgLuA,2015-02-02,5,1,1,2
VJjnJLa2xTJ7JEay7weorA,c4IkL2K64JeFC7kcnbupsw,kmyO80BMdVGG3kJpr_fymA,2015-06-21,4,0,0,1
ld7FOwKXmDjxq9cTY0hurw,Fc_8eLlcq5yy4DzrEeqEaQ,CcqpZkc5ngs88akzQ0rFHg,2016-05-19,4,0,0,0
YChhd-rVmUbdQVkmyCxyIQ,12_YxEYiswleR_TMtxkuHg,QBtwlotRSM7aIBWiAFN1gg,2014-06-11,4,0,0,1
iMuJfM-WzxgTCLxxxRV_Ag,D73evJ9PZKxO3E5TaThe3w,nFiGr8myZcnSd0VInAX8aA,2016-03-07,1,1,1,3
BIm4YREDDf_hlklDRY4Jtg,_E0WPHfJEYmwOUCAj-Jq1A,DJazxeyTHpWmA7InF9nASg,2017-01-14,3,0,0,2
Oi6aAnuy2qAWU_mzZxTazQ,qvlDimBAIxj9m-sk0eIizQ,gx1OAdSeDr9Y7QjM9mHgPA,2016-08-04,1,0,0,1
kHt00ttOhRWizu_c6f32Gw,pSmOH4a3HNNpYM82J5ycLA,mprkVxwLfSj6gW70USN7xA,2015-06-21,5,0,0,1
Wysvy82IW58GST6HEPMg4w,SVdYIdv7EWVipdqT0ifIEw,WU-cRRvg_vLeZ-RrFd15pQ,2016-06-23,5,0,0,0
EN5J1HUVnuyw_92HGHRPdA,V6Om7YZhlRQRU7WfuxHq8Q,jwmMWvA_yTjXbzK0ErnEOA,2010-07-08,4,3,2,3
Qk9ubbx8IQl_2ZLnrPUW1w,F2C5ENuY8CXfgoW-gAMdDA,b3v8udANMGfHhsJ4nxF3Tg,2012-03-31,5,0,1,0
rshmPgVCTcxD7FmrzjDDiQ,Wd9JBLjCCh5yTF0vPAxCAA,cP-UyxlDAJuOTUdrerySGQ,2016-02-24,4,0,0,0
-K3LPuQRyYOZFfW2HKmLpQ,TLZ3-eDPLhUzfsWO4ad6Ug,AReHj97KQa0-qzAfvqIFpQ,2018-09-25,4,0,0,0
l-bH0C-PSXmVs-vQqMfJ1Q,kxX2SOes4o-D3ZQBkiMRfA,toFm0jWZJKqsOmHE7kMbRA,2015-06-21,5,0,0,0
9fDy0PJxk20z3933a1aDdw,4SneIG3-02kRCgQx-hu51Q,fqSa6xgrhjOTgDqHHdHRVg,2016-05-07,4,0,0,0
C1RKHudQiyOE-N94ZnBSqg,wzE61ThXOdrSegvwSOzf5w,IzkWFIoq-8k4wX_hV71Qbw,2018-04-27,3,0,0,0
TPfzU03AYOGeTX2TUxflYQ,g04aAvgol7IW8buqSbT4xA,Niv3iJAR9pznUZN5Utm21A,2018-03-15,4,0,0,0
yVPPBXzhOz9TrxBy4WHCSA,gXg277YblY5xsaeMzJ73TA,k5OD0wAP9e_vKdIttLkxBA,2018-02-23,5,0,0,0
QIPRGwJcNPodg7v2nqqSEw,9Pvwx_IfQgQL4ykmlGV6yA,za62TXtzfIjS0QGrbOP6ag,2017-11-06,2,0,0,0
qZF1NLDPUUL_iE_jQICixA,hKameFsaXh9g8WQbv593UA,dxAtZ4i4qb0wHoWKZFsj6A,2015-06-08,3,0,0,2
Gt2XCBwNCUQHjd7FbwOc8Q,z-s_l9SLZiqhAArcdkYOaw,Wo955mCuo1r0VzKroRu1gg,2016-07-25,5,1,2,1
MM2S96riRKFHCE7tsUIOcg,GqUv8rF5h3ZZFfj7S9tgyQ,b0TJknEuRYKl0BRU7CMfuw,2013-12-29,5,0,0,0
n6F9xRadRPakjv1jTYikPA,bP8Y5cHMda64Z3tGA-cYzw,M-ltW9EO_ZjiFtUl4HYoNw,2015-04-15,5,1,0,7
w9fRB34uRQwBnkWrIHyjJw,3lBooCffgkW7tVSG5kILBA,nn7aw-T8v1R4lNp3noRhnw,2010-01-08,4,1,0,0
S6ueTFuul9zH0V9j852ijg,ypXuDmnnPxnfP8a0qLsiEg,E9F8V_jgFZCZScvQ_Odt3w,2017-08-16,4,0,0,0
r6bGzYOXNhVMAtwSoomGRQ,ltBBYdNzkeKdCNPDAsxwAA,CteUPfRkVrIlLk2QsOkH9Q,2016-01-30,4,0,0,0
G3LIwyXs4FUYmN_YoM9T9w,KGTXhggdNVaTcqPAJQ0EXw,un83-sNSgeAHQTQEkyt4Dg,2012-05-29,2,0,1,0
d3SsSy_G6zrjt3NXt5eW1Q,hpTU_2MMC9mtWQGq5Jr3ZQ,mBheQs3uIURu9ZdB7gp0bQ,2015-01-03,5,1,0,1
FcSNEmIari_9iYPb4pMHuA,I5KZm-NnxYeEQsmp6nK5_w,b7X2IYFH74VXiMb583b0Wg,2015-12-05,5,0,0,1
DHTrxgjxMOcs81FePZI2jA,So6WRRwHFMd2tusWnoZVwA,tCm4SU3gn4PigfcJG-VNKw,2014-03-14,5,0,0,1
txc8thXb67Kv-VAHUklQyQ,a-XObFbcLrg3c0KRmtYD6Q,i3HwaarvGNFgBq-JpcWhxQ,2014-01-17,4,2,0,5
LbQEnfdyjm6iduGWUYBUgQ,6kAXOzE7fqaBZINQV_-_mg,ndjz41Eaeq7jrL6cUehnXg,2014-05-07,4,0,0,0
VuSoH7XAIrN6w2FBTQ8xdA,UhjfJpaAzgSYrTZ_dMMF1Q,sTmS17Q7ytSJVijx1sFjkw,2015-10-08,1,0,0,0
9cYOB2PcKVrhpjbnJBIMog,Sh5x88Ty9NGgMvLoIKxAiQ,rK88Ulew0WY0G1zQpTxPdA,2018-05-09,3,0,0,0
yzGpVzVEk0U3tW-ByVwZEw,FcT5E4EoNe6dUOPYkenSdw,0yxoUyoI7RhGGPmN7ITXIA,2015-11-19,5,0,0,0
4otbWUshStc2jchCH3azvw,EQ-TZ2eeD_E0BHuvoaeG5Q,XUWoyjAdm4io5Fx_Vo8C3w,2016-10-14,5,0,0,0
DQga1p2Bn-EpD-QDTXBzJg,EtKSTHV5Qx_Q7Aur9o4kQQ,41TYTuV87wmkLe-nrbwS3w,2014-01-18,2,0,0,0
qr7acpL3ZzP7cAmXaax93w,kxX2SOes4o-D3ZQBkiMRfA,cMvau1VAjuKo_ah0ZBck1g,2015-12-06,4,0,0,1
25vz0UD1XgpTR5equRyUAA,OlOVRlcEstxKK_6hMjy63A,babz0Skb20B2C-y4oUof5w,2018-01-10,3,0,0,0
nsVwHl3eMDAzucWMQK_pbw,1UNorskttXSWuEcgzKzXcA,XRv5SpJPULVxWtOBEFe1-A,2008-05-05,5,2,0,3
XmbpJESOj2RMMlbK-sTAAA,mA1v8uVY5IzQfOyVy7xbTw,EEHhOCVA244vaWIosmN69A,2017-05-13,5,1,1,1
QYKF5Fq25kJhbHGb3URRRA,zSqTndm5Alq9dW1PyzbdTA,gXBsD2Zz5wM4mWkprZH77A,2016-05-07,5,0,0,0
ajxbPOmciUjQo_Kr7p6JqQ,XvzK4xzpVPq2Tj5gPv1LlA,4KguF1pQvxeBKABpENqjcA,2012-12-04,1,0,0,3
HslK6nhFo7hTu-vucAj-Rw,4_W5pstoN1166TGjjPOrMg,eyWTJqgGxu30gMPkctbXkw,2009-05-26,4,2,1,2
15SKkAdsD-IdLbe_8Bn_Qg,VCjvaX_78oEKG3I9oTJEag,fOI72MlJZ2L-vQs8asQ1Sg,2011-07-29,4,0,0,0
ije8-1Q87k4LnaadgEJgQA,ilVGsC87BfopszGWw2qdXg,Dc8mfbV7GiW2p_NP9Y1khg,2012-10-10,2,0,0,4
W7Zc7xFebAsNRNzXYEcJqw,F2C5ENuY8CXfgoW-gAMdDA,goCRfCCpjP7ndyxuOu4WPQ,2018-06-27,5,0,0,0
Yk_Jh08bG0_3Ei5Xr0vGtQ,nx8uirgw7LVjak2rultnng,GyuuZpO2dv-Ou0aSwRu1vw,2011-05-30,4,1,0,0
-G5jbu8FAYe6_Ka9RjKChA,4nOTQHWoDbAmktxBEZz9mw,J_13tGIQYCmxTET4sFlaEQ,2016-04-24,5,0,0,0
nCEYK2pXspsMu_b9ewNCTQ,EYA514FX4H8MwvFjv2ORQA,y4mPbuMHZDKmiq7QQ36fSg,2017-10-25,5,0,0,0
JTt8b3zxPdJ0JGbsQ3moxw,uVJkqQ1U9MH7hBorrwGhBg,33cdk_puzq-6sIX3d-4ibw,2016-10-26,2,0,0,0
L3jmztSpI9_X2oOwd8AMWQ,89COhCW-cAD5-fTXPfXYTw,1Cdr5osX-CHi4lZE_dUy3A,2014-01-18,5,0,3,3
tx1PF7MLxPeF9pE23MiCsQ,vA5MHe9LqNQcp8k_CaFkHg,HLvkeRGVPe2sVUcoNLT5Kg,2016-08-13,5,1,0,1
6Spg_jS-KdFI2FzFdyp2YA,1LVMlrAQeqLgiwFu06kFfw,zxuxd6Hz2tKcpgZ71dYEcw,2017-08-08,5,2,0,0
4xluwEYLpMnSwiXcWHY3wQ,u7_3L1NBWgxhBM_B-cmmnA,5h9JA231vPilNAIjHxwGng,2014-09-10,4,0,0,0
hLlooH-SXwtIs3SmGMkhww,1aj1hnqPt3rqoB8tVRHLEA,p4fdqbeAkBrco-5VYHAg-g,2016-03-07,2,0,0,0
4Q-OILRfVU-wd6ycUiFz8A,3NdRfVpi3-tfk9vdiJ_F7w,Mblw1_5LGrSoK78O15lTyQ,2016-10-14,5,0,0,1
y4r43plc-VoniuOls55SQw,dD2p903p8lU0IgXT3OFluA,PgOsCTt6nOGgLfmfRE3BTQ,2017-12-03,1,0,0,0
NN4DfW4xR9p0KvWahOx7Bg,TghRoAMx43V-9l7mH-SENg,okdcpwER9HsI3DHuRF8LRg,2016-01-17,4,1,0,0
g1jUxBnDn6DHSbG4WCwmBw,F0AAzMdhv2RyjwHVned5bQ,a__mXdDMBigGIW36fiv0Ow,2015-12-21,4,0,0,0
KdtfB8ZL7qKdCQ3hdPqP1A,Zq8OzV7VzEL-yd9feN_hfg,5tgRwpQDXOVY7dNe-wZQDQ,2018-06-19,4,0,0,0
Eo2W5sDrC0L-5Q28ZGRwdg,6kPHr6gZaU9732ptn9gJrA,lfYqa0Ianigj8ySgbFO3Pw,2018-09-25,5,1,0,0
IHjzsilj_KeiIDRpk8HMtQ,g04aAvgol7IW8buqSbT4xA,k2QiIcEnFMl5tuGMtcv-Bg,2018-06-09,5,0,0,0
sbmjCMOrGKPISvPOvDtwdA,yRl9k0zm6kWz9LMGqebaIw,Tv-Pt92k_rWahXU7QDrASg,2016-08-13,5,0,0,0
KZ52ZKCbxHzcxbVenJYv1Q,8ZxrekldhUOBA45uGOtIww,JedVsPGxuQPOnAPlSQV3gg,2017-11-07,5,1,0,1
Et56eJFfBtc_WNO4zeiZrQ,VRGYwKE_Z77frm5NwLvJhw,kj3heeKc45zq3aB7KhGWxw,2014-10-11,4,0,0,1
jC1hV7V9lOQbJz4iSmv-UQ,w9hS5x1F52Id-G1KTrAOZg,sBpfhbdycWly1i5B4XBBsg,2018-04-16,5,0,0,0
_ILcBCsFKLsuIdsOeAVsjw,TUhRukcZb3tG0cB_X68FCQ,-Oyi4dDuax3yGa-Pnyf9jg,2010-11-24,4,1,1,2
KKeaXrGNFHH0bIAawb0YWA,ORL4JE6tz3rJxVqkdKfegA,GJhTtDQhosIsDllYt821zA,2012-03-01,3,0,0,2
2NctoaTrXaYfRmw_EVREdA,DJJtybSWY0BygESsSrabqg,3zCEPQJxa7nb1ofLo7FJTQ,2017-01-02,1,0,0,1
hsq_PNuCjiEpqW8pqMmglA,yeHLiKNp0hyR-ig4M6us-w,OPeogmeSJ3fHrGmSo4_j6A,2017-06-28,2,0,0,0
I0tWZRVvw48M-xBg7QnPjg,7utsfp2dXJ09j8Gb9hAIvA,eIodpzFT15zy0M-cVRVGag,2016-09-30,4,0,0,0
oOAvwLcjFslk0QQEOtCTMw,PY9GRfzr4nTZeINf346QOw,_1pVMv3nA38y5V9Cz8Zu_Q,2014-09-10,5,0,0,0
TnY4bS5qIxGCa7kIC8OEkQ,kdJMzQCyG9X07lEgTWWveQ,vYnyDCI6F_h0IV8fcIhrMQ,2017-07-28,5,0,0,0
WsEdUaM0QKhM6d34bB0UhQ,lr9d5W6cPLsuvXR9GBMnhw,Kst_srPw7GdYydMFYdCtzw,2015-07-16,1,0,0,0
bmEISp0qxFGCy-o3dUMqRA,qxDVtIq0EtvOtVKDwbYOiQ,UajLAdOWm21mz_Z0vhu8Rg,2016-07-25,1,0,0,0
GmfqWWDNYevUbZPCf0ZTVg,JUlsvVAvZvGHWFfkKm0nlg,Q7dR6FPOe0FcA1FMfXYMDg,2018-03-24,3,0,0,0
KJvMBqbwOfiYYBgRk9cLPg,Hn5wSB6hKqKs-_fzAIocJA,cyiEDw6-ra01y8ExW7ooDQ,2011-10-28,4,0,0,2
3tX4sbxf2tloC4FQt2emSw,uIZwBkvWicqyWraXvYOipw,aNdHTuVfgUFi7vMlVZ3J8Q,2014-01-17,5,0,0,0
VT51JOdJ9dps3M3LmQbwSg,JLixvCikc5JYGcnvaqHoJg,UvEjHJfqMedn8aGoOs47NQ,2013-04-10,5,0,0,0
cx6WfzPir1XoV8zlH08tjA,9_g3DU-5BnpTH1DC1kIe-w,j-J8E6QO60PrXcTbqpVFkg,2015-01-18,5,0,0,1
Sq8JmKETkV8KbxuN-96AmA,AaWmckcT3O1iQSAIUmzwUA,u5hdTAYIzZOFEr7UyDn5VQ,2015-05-12,5,1,0,1
keKX13kle4btgYT7jvNHqA,xCXGV3wEvYd4xBGx8ZRFQA,LoCW3gE4w5WH39UtHtdGbw,2011-07-28,2,0,0,0
rcuvpXb75km8m0YixC6Wdg,eS4billU3Yd9hoVUFfZFbA,0x8EK4LCGMCP8Zrlvelr-g,2017-06-06,2,0,0,0
SUPr9kR1f0HiFTIgJLrW1w,AtDtwv66pG52TehGR3f6tQ,lFsOmT9o4koG_1tL1JtSgA,2012-12-05,1,0,0,0
A3YNNO0qZ19IN0qFdyCxag,5X43mcuo8-oq9NUZi5m7Jg,NHtw-tYQHxlZnuJB5sSmlA,2017-07-08,1,0,0,0
BvqNyaVTzFTPSQI-vWDcdw,Fc_8eLlcq5yy4DzrEeqEaQ,agIDNf_hkImB41Atdk5WRw,2016-09-19,5,3,0,4
JzF90CSWmuVWLwSmAKpjRw,EP2jFD3aGoSBCWb7irY5-w,1q8pLgFKJ9Coyz0MiplUCg,2016-09-19,5,0,0,0
RUcflZK0vDMAL9g1kOX11g,P61ecBVVPgBm-zH_SYq8FA,SiJbi5-NzyJRPgYVlhAorg,2018-04-15,2,0,0,0
mwCeLop6HXTTezY4yVmmsQ,4_W5pstoN1166TGjjPOrMg,fe_BXECzFKOMAoC3yIIz-A,2014-09-10,4,0,0,0
ayQ2PArczBTpLXn_qYZCXw,MbKhuO-4uYPc0NRZDRWoew,fiU7TnWwHFlhD259ur0bEw,2009-10-16,2,1,0,1
VI44CeRdJXO8mTedfaGGAw,LQcGL4hfJAeK6bk2ZdhmXw,Z16sJ6p4NIGKRK4aVDTkWw,2015-03-18,5,0,0,0
pkbOxNH6Wo_AAw19fnDWvg,qdpdUjdkEUpzYDdce2yZng,yues0UduFDfZWo8eMc7meA,2018-08-04,5,0,0,0
p_GJUEgyuK7qa80u71BE6w,jmwasbZfgj3honf79qKsnA,eS7VOYIo1dBjiFtmaGYFlw,2016-03-31,5,0,0,0
6Uwhtks-8xOVfMOrH-C9hw,Pb2BvorzLuyUTYQ5bUyNUw,3mfsaxkuiLRdGNnoPAnKLQ,2011-06-29,2,1,0,5
7c7JaQmIEbFwDonGOXFQSw,2rQFgavS-942RapZTBSBTw,VEj1OuO6QrQMXFhuMZJ8cQ,2011-05-28,3,2,4,4
P0TOL9RoqphvIH1z4g1ekQ,nnoeKWNEPYPoYHqMsPTodg,h2-UCPwTkcnprzVxolIPlA,2013-05-30,1,0,0,12
EndCqNzKfB3alrwGpBPy-A,MkJ5kdhX3Jl48ykeMEVVIw,vJwRyyREWMRAqSegcW-J1g,2017-06-17,1,0,0,2
9sj-GH7hrs6yo787MzhzWA,wk7T5Xfgs4eQy5kpw38kFw,wPKWC5tOvd9UJqa7OdWVEQ,2015-05-26,5,0,0,0
igkqGaCcCUqjltD7ffFhhg,pfCgNGJgKAX68auH7Aw4YQ,bIYVW14atDaygbDaIDWcvQ,2014-05-08,4,1,0,1
hbQ2YsKZgiyc_1jeRTimfQ,oQ5CPRt0R3AzFvcjNOqB1w,pndQE8lUL3CglONhTRoSvg,2017-12-03,3,0,0,0
qGwhxY-NBPY8KttuIK4e4Q,YJl92FJSgF9l9gMqClrdLQ,Qcu1TLvwvHxoB4yeSn1-rA,2011-02-14,1,0,0,1
5L8if5wgjczcApw0Q-0khw,z3UEvVME6vlYifAv0Bt5aA,hK36uMGD5ohtYlFtlFtyjA,2017-09-09,5,0,0,1
Y8uongWKd1Jj3bNsq7Fxkg,V9XlikTxq0My4gE8LULsjw,VeOWkmq8DdYn6BBqAIW6_g,2015-05-12,5,0,0,0
7ON0CHyskO-JvVAWONh5kQ,TfcpJBiFNnDaochnmp4M2Q,8QwrO3zyz-EJTXMh5Y-DoQ,2018-07-08,3,0,0,0
OrBVcwr3CsCruZPPwJPc2w,iU9nasCnUaf1MlI6UIzV9w,TGLXE79kyltqL4CJHkNHqg,2017-10-24,1,0,0,0
84m32x44m60FUMExHgg3Mw,AdT6vMVYy2uFFfnYbWoAsw,iDYUILeDFQvG8ebWgkQrFA,2015-10-24,3,0,0,0
EF44KYCRLLEsgjW_JEFgew,geUiM_VTRmUz6dViO7E-jg,kSX-u-N69KQJbOTSyDTlsg,2015-10-24,4,0,0,0
9yrDpXHfJ9uow8BhQ8IXwQ,r1XrdSiWFp-CeZJ4ik7zoQ,wmqsehbFirZPlAluJUakeQ,2012-09-10,4,0,0,0
555bQu1OMRbFjAt47kRuTg,cQtAQdZYyWMNxcIRezXtSA,rsbidVqn4cBFZlwF6euUrg,2012-10-10,5,0,0,1
f3_6jzpNgzBqOhGAD7t7GA,4S_yN5o0EvXvV6GNvesTKw,p9hNfx2OhQV_b_L6apemxw,2017-08-08,5,0,0,1
LrbQp3rsyIto3PYO5CSVsQ,4UvXw4_u1bnCMWyNuoau_A,Uia592tYH_ERoDtuZOW9xg,2014-06-28,5,1,0,1
6ujMhommKhFfcy46hqQ1lg,Wj7clIaMhJmWuR7MuMjoeA,hISIXDa7oZYWlXYkM3Wpcw,2014-06-28,1,0,2,5
B1qzEPqmXKUjFKD9dQ8q1Q,cdPjDZubPvok0VHv654Tvw,XRodxenm9sHoYbD15Em4nQ,2013-07-12,2,0,0,2
Pibngjg8ac18jimKG4slEA,f_u3Hao7u32i2ZdSzMcuUw,bojIdWexDsq-0H3tiK8vsA,2014-06-28,5,2,0,1
TMB9i9yKMA3WpNama8Ci7g,7FJv2SdCUtYgFpcxMGfP_w,_BcWyKQL16ndpBdggh2kNA,2016-04-11,4,1,0,2
dIZegYrM8qlIsCcztwJdgQ,7mpYTDb24SywNMRn3yeakQ,ws5xN4JuudHqRLYleWw_1g,2016-03-07,4,0,0,0
brdMSCnvLArRjHPZh_Z5Pg,UCMSWPqzXjd7QHq7v8PJjQ,QxVm4V55Dtdfv9Zfwm4daw,2016-02-24,4,0,0,0
Ux-GELbdURPifFqklE34FQ,yDHINEt7By47My7x4Mb8oA,Ogw56ljv2myQSWuTSsnfoA,2012-03-01,2,0,0,0
xC15YwXyggghqZlV9a5-dw,J2Jl-zmU7bjKsc9JZ65c-Q,_hDqKtdhc6Zd9QI2hKf7RA,2010-11-23,5,0,0,0
6roaqWbWmYbu81DnZkjS2g,gambCINfjny6RLKyZQzEtQ,953d-_W_xqzQe6Ruplw0Gg,2014-05-26,3,0,0,1
K2-vv-IKOuLW8oM0ubScvw,ixPTo6Hum7nNZ7A4VPhTXg,BQ78c6VHVi6pPEm0ME3T8Q,2017-12-29,5,0,0,0
oY2yZ8yT3FAuzsxB23zUNQ,7EhTT4iEuA7JaaWA-eI3Qw,EFjyEu7ov5rYDSSo5M6MCg,2015-02-02,4,0,0,0
a8zkMZHynUKYToObkPOGfQ,0cB1kDuZCvSwpJrNdtQP8Q,ffxpqRuPexMqCmB1RINLJw,2018-04-28,4,0,0,0
wmmBr-dKzho6Xsu1E5mchw,cbkrO0zra1OiNGvtjw2igQ,-Pn7e1RoOPKssRzCg5aWGw,2014-02-06,4,0,0,1
31c79xNget5Lrfu6JwHqfQ,5FuQbcHTF_I7PWJzhCMObw,Ln3Un3bRt36JJczUAto5EQ,2018-02-23,4,0,0,1
lZSgWv_2BWtm7n_DrLIwPQ,VZfc50XVwgdCecH4YbGNFg,uX4Nu2bZexyxGdPfUVdrjQ,2016-08-25,5,0,0,0
Q1NzKsBMqT0jenap5-zwhw,5PBG7G0pRmHEpHLSP51Kuw,4L-ublddkHMNNxXdQwu1tQ,2018-06-09,2,0,0,3
DigjNdnkH35l4NVcwXqT5Q,nRKndeZLQ3eDL10UMwS2rQ,W4Ez5lpm377893t1XhLquw,2005-06-23,5,1,0,0
l6ZRiy-HcBRebdJhivoafQ,O286wXm4mcznQn_1JieD1g,nrzLjauNgfVAe8Cgdz3jpg,2013-07-13,2,0,0,0
1purp1kxVrtI3P2nUum0cQ,tXgnDU07_ApFveRw1b5W6g,bxicALxym4IJ3TKKIYDRgQ,2017-01-14,4,1,0,2
khivNzFXiKZESgP_QLybSg,KYFJ7qh7bYYAsjnGrhH3NA,pKcLi0afjR045pnKT5qPtw,2017-03-27,5,0,0,0
